Symbol,CompanyName,Sector,Industry
LLESY,LENDLEASE GROUP,Real Estate,Real Estate Management & Development
LTC,LTC Properties Inc,Real Estate,Health Care REITs
LUXH,Luxurban Hotels Inc,Real Estate,Real Estate Management & Development
LXP,LXP Industrial Trust,Real Estate,Industrial REITs
LXP-C,LXP Industrial Trust,Real Estate,Industrial REITs
MAA,Mid-America Apartment Communities Inc,Real Estate,Residential REITs
MAA-I,Mid-America Apartment Communities Inc,Real Estate,Residential REITs
MAC,Macerich Co,Real Estate,Retail REITs
MAYS,J W Mays Inc,Real Estate,Real Estate Management & Development
MDJH,MDJM Ltd,Real Estate,Real Estate Management & Development
MDPCF,MADISON PACIFIC PPTYS INC,Real Estate,Real Estate Management & Development
MDRR,Medalist Diversified REIT Inc,Real Estate,Diversified REITs
MDV,Modiv Industrial Inc,Real Estate,Diversified REITs
MDV-A,Modiv Industrial Inc,Real Estate,Diversified REITs
MEQYF,MAINSTREET EQUITY CORP,Real Estate,Real Estate Management & Development
MGAWY,MEGA WORLD CORP,Real Estate,Real Estate Management & Development
MGRUF,MORGUARD REAL ESTATE INVT TR,Real Estate,Diversified REITs
MHCUF,FLAGSHIP COM RE ES INV TRUST,Real Estate,Residential REITs
MHIVF,INVESQUE INC,Real Estate,Real Estate Management & Development
MHPC,Manufactured Housing Properties Inc,Real Estate,Real Estate Management & Development
MITEY,MITSUBISHI ESTATE CO LTD,Real Estate,Real Estate Management & Development
MLP,Maui Land & Pineapple Company Inc,Real Estate,Real Estate Management & Development
MMI,Marcus & Millichap Inc,Real Estate,Real Estate Management & Development
MNARF,MORGUARD N AMER RES RE TR,Real Estate,Residential REITs
MNGGF,MONGOLIA GROWTH GROUP LTD,Real Estate,Real Estate Management & Development
MNPP,MERCHANTS NATIONAL PPTYS INC,Real Estate,Real Estate Management & Development
MODVF,MELCOR DEVELOPMENT LTD,Real Estate,Real Estate Management & Development
MPW,Medical Properties Trust Inc,Real Estate,Health Care REITs
MRCBF,MORGUARD CORP,Real Estate,Real Estate Management & Development
MRTI,Maxus Realty Trust Inc,Real Estate,Residential REITs
NDVLY,New World Development Co Ltd - ADR,Real Estate,Real Estate Management & Development
NEN,New England Realty Associates LP,Real Estate,Real Estate Management & Development
NHHS,NORTHSTAR HEALTHCRE INCM INC,Real Estate,Health Care REITs
NHI,National Health Investors Inc,Real Estate,Health Care REITs
NLCP,Newlake Capital Partners Inc,Real Estate,Industrial REITs
NMRK,Newmark Group Inc,Real Estate,Real Estate Management & Development
NNN,NNN REIT Inc,Real Estate,Retail REITs
NSA,National Storage Affiliates Trust,Real Estate,Specialized REITs
NSA-A,National Storage Affiliates Trust,Real Estate,Specialized REITs
NTPIF,Nam Tai Property Inc,Real Estate,Real Estate Management & Development
NTST,NetSTREIT Corp,Real Estate,Retail REITs
NWHUF,NORTHWEST HEALTHCARE PPTYS,Real Estate,Health Care REITs
NXDT,NexPoint Diversified Real Estate Trust,Real Estate,Diversified REITs
NXDT-A,NexPoint Diversified Real Estate Trust,Real Estate,Diversified REITs
