date,value,name
2023-10-12,6.89,15YearFixedRateMortgageAverage
2023-10-05,6.78,15YearFixedRateMortgageAverage
2023-09-28,6.72,15YearFixedRateMortgageAverage
2023-09-21,6.54,15YearFixedRateMortgageAverage
2023-09-14,6.51,15YearFixedRateMortgageAverage
2023-09-07,6.52,15YearFixedRateMortgageAverage
2023-08-31,6.55,15YearFixedRateMortgageAverage
2023-08-24,6.55,15YearFixedRateMortgageAverage
2023-08-17,6.46,15YearFixedRateMortgageAverage
2023-08-10,6.34,15YearFixedRateMortgageAverage
2023-08-03,6.25,15YearFixedRateMortgageAverage
2023-07-27,6.11,15YearFixedRateMortgageAverage
2023-07-20,6.06,15YearFixedRateMortgageAverage
2023-07-13,6.3,15YearFixedRateMortgageAverage
2023-07-06,6.24,15YearFixedRateMortgageAverage
2023-06-29,6.06,15YearFixedRateMortgageAverage
2023-06-22,6.03,15YearFixedRateMortgageAverage
2023-06-15,6.1,15YearFixedRateMortgageAverage
2023-06-08,6.07,15YearFixedRateMortgageAverage
2023-06-01,6.18,15YearFixedRateMortgageAverage
2023-05-25,5.97,15YearFixedRateMortgageAverage
2023-05-18,5.75,15YearFixedRateMortgageAverage
2023-05-11,5.75,15YearFixedRateMortgageAverage
2023-05-04,5.76,15YearFixedRateMortgageAverage
2023-04-27,5.71,15YearFixedRateMortgageAverage
2023-04-20,5.76,15YearFixedRateMortgageAverage
2023-04-13,5.54,15YearFixedRateMortgageAverage
2023-04-06,5.64,15YearFixedRateMortgageAverage
2023-03-30,5.56,15YearFixedRateMortgageAverage
2023-03-23,5.68,15YearFixedRateMortgageAverage
2023-03-16,5.9,15YearFixedRateMortgageAverage
2023-03-09,5.95,15YearFixedRateMortgageAverage
2023-03-02,5.89,15YearFixedRateMortgageAverage
2023-02-23,5.76,15YearFixedRateMortgageAverage
2023-02-16,5.51,15YearFixedRateMortgageAverage
2023-02-09,5.25,15YearFixedRateMortgageAverage
2023-02-02,5.14,15YearFixedRateMortgageAverage
2023-01-26,5.17,15YearFixedRateMortgageAverage
2023-01-19,5.28,15YearFixedRateMortgageAverage
2023-01-12,5.52,15YearFixedRateMortgageAverage
2023-01-05,5.73,15YearFixedRateMortgageAverage
2022-12-29,5.68,15YearFixedRateMortgageAverage
2022-12-22,5.69,15YearFixedRateMortgageAverage
2022-12-15,5.54,15YearFixedRateMortgageAverage
2022-12-08,5.67,15YearFixedRateMortgageAverage
2022-12-01,5.76,15YearFixedRateMortgageAverage
2022-11-23,5.9,15YearFixedRateMortgageAverage
2022-11-17,5.98,15YearFixedRateMortgageAverage
2022-11-10,6.38,15YearFixedRateMortgageAverage
2022-11-03,6.29,15YearFixedRateMortgageAverage
2022-10-27,6.36,15YearFixedRateMortgageAverage
2022-10-20,6.23,15YearFixedRateMortgageAverage
2022-10-13,6.09,15YearFixedRateMortgageAverage
2022-10-06,5.9,15YearFixedRateMortgageAverage
2022-09-29,5.96,15YearFixedRateMortgageAverage
2022-09-22,5.44,15YearFixedRateMortgageAverage
