date,value,name
2009-08-01,65.7,consumerSentiment
2009-07-01,66.0,consumerSentiment
2009-06-01,70.8,consumerSentiment
2009-05-01,68.7,consumerSentiment
2009-04-01,65.1,consumerSentiment
2009-03-01,57.3,consumerSentiment
2009-02-01,56.3,consumerSentiment
2009-01-01,61.2,consumerSentiment
2008-12-01,60.1,consumerSentiment
2008-11-01,55.3,consumerSentiment
2008-10-01,57.6,consumerSentiment
2008-09-01,70.3,consumerSentiment
2008-08-01,63.0,consumerSentiment
2008-07-01,61.2,consumerSentiment
2008-06-01,56.4,consumerSentiment
2008-05-01,59.8,consumerSentiment
2008-04-01,62.6,consumerSentiment
2008-03-01,69.5,consumerSentiment
2008-02-01,70.8,consumerSentiment
2008-01-01,78.4,consumerSentiment
2007-12-01,75.5,consumerSentiment
2007-11-01,76.1,consumerSentiment
2007-10-01,80.9,consumerSentiment
2007-09-01,83.4,consumerSentiment
2007-08-01,83.4,consumerSentiment
2007-07-01,90.4,consumerSentiment
2007-06-01,85.3,consumerSentiment
2007-05-01,88.3,consumerSentiment
2007-04-01,87.1,consumerSentiment
2007-03-01,88.4,consumerSentiment
2007-02-01,91.3,consumerSentiment
2007-01-01,96.9,consumerSentiment
2006-12-01,91.7,consumerSentiment
2006-11-01,92.1,consumerSentiment
2006-10-01,93.6,consumerSentiment
2006-09-01,85.4,consumerSentiment
2006-08-01,82.0,consumerSentiment
2006-07-01,84.7,consumerSentiment
2006-06-01,84.9,consumerSentiment
2006-05-01,79.1,consumerSentiment
2006-04-01,87.4,consumerSentiment
2006-03-01,88.9,consumerSentiment
2006-02-01,86.7,consumerSentiment
2006-01-01,91.2,consumerSentiment
2005-12-01,91.5,consumerSentiment
2005-11-01,81.6,consumerSentiment
2005-10-01,74.2,consumerSentiment
2005-09-01,76.9,consumerSentiment
2005-08-01,89.1,consumerSentiment
2005-07-01,96.5,consumerSentiment
2005-06-01,96.0,consumerSentiment
2005-05-01,86.9,consumerSentiment
2005-04-01,87.7,consumerSentiment
2005-03-01,92.6,consumerSentiment
2005-02-01,94.1,consumerSentiment
2005-01-01,95.5,consumerSentiment
2004-12-01,97.1,consumerSentiment
2004-11-01,92.8,consumerSentiment
2004-10-01,91.7,consumerSentiment
2004-09-01,94.2,consumerSentiment
2004-08-01,95.9,consumerSentiment
2004-07-01,96.7,consumerSentiment
2004-06-01,95.6,consumerSentiment
2004-05-01,90.2,consumerSentiment
2004-04-01,94.2,consumerSentiment
2004-03-01,95.8,consumerSentiment
2004-02-01,94.4,consumerSentiment
2004-01-01,103.8,consumerSentiment
2003-12-01,92.6,consumerSentiment
2003-11-01,93.7,consumerSentiment
2003-10-01,89.6,consumerSentiment
2003-09-01,87.7,consumerSentiment
2003-08-01,89.3,consumerSentiment
2003-07-01,90.9,consumerSentiment
2003-06-01,89.7,consumerSentiment
2003-05-01,92.1,consumerSentiment
2003-04-01,86.0,consumerSentiment
2003-03-01,77.6,consumerSentiment
2003-02-01,79.9,consumerSentiment
2003-01-01,82.4,consumerSentiment
2002-12-01,86.7,consumerSentiment
2002-11-01,84.2,consumerSentiment
2002-10-01,80.6,consumerSentiment
2002-09-01,86.1,consumerSentiment
2002-08-01,87.6,consumerSentiment
2002-07-01,88.1,consumerSentiment
2002-06-01,92.4,consumerSentiment
2002-05-01,96.9,consumerSentiment
2002-04-01,93.0,consumerSentiment
2002-03-01,95.7,consumerSentiment
