Open,High,Low,Close,Adj Close,Volume
0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.0994495153427124,469033600
0.12221000343561172,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09426118433475494,175884800
0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08734259754419327,105728000
0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08950438350439072,86441600
0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0920993760228157,73449600
0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09772007167339325,48630400
0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,0.1024760827422142,37363200
0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.10680048167705536,46950400
0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.1124211847782135,48003200
0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,0.12279863655567169,55574400
0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,0.12452809512615204,93161600
0.15736599266529083,0.15736599266529083,0.156808003783226,0.156808003783226,0.12150159478187561,68880000
0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,0.11804264783859253,35750400
0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,0.11933974921703339,21660800
0.15122799575328827,0.15122799575328827,0.15067000687122345,0.15067000687122345,0.11674557626247406,35728000
0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11155643314123154,45158400
0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.10680048167705536,55686400
0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10463861376047134,39827200
0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11025938391685486,21504000
0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,0.1093946322798729,23699200
0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.1055033802986145,23049600
0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.1059357300400734,14291200
0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,0.10809755325317383,14067200
0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10723283141851425,13395200
0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11371824145317078,41574400
0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11025938391685486,30083200
0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.1124211847782135,15904000
0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.11371824145317078,35548800
0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,0.11328591406345367,11222400
0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11155643314123154,24640000
0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,0.11069172620773315,23699200
0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10723283141851425,28156800
0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,0.10334152728319168,43904000
0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,0.09772007167339325,46188800
0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0920993760228157,23766400
0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,0.09555825591087341,19152000
0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,0.09901714324951172,27865600
0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,0.09901714324951172,7929600
0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.0994495153427124,13865600
0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09426118433475494,16755200
0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09426118433475494,18345600
0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09123461693525314,13843200
0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09036914259195328,14560000
0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.08820734173059464,11155200
0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09036914259195328,12275200
0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09426118433475494,19241600
0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08863966912031174,22310400
0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08388367295265198,24371200
0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.08518078923225403,14112000
0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08215425163507462,16979200
0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08734259754419327,19488000
0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08863966912031174,10841600
0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.09166696667671204,14761600
0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0920993760228157,11760000
0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09080227464437485,16172800
0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08993677794933319,13708800
0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08950438350439072,5376000
0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08863966912031174,11603200
0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08172186464071274,15321600
0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07782987505197525,28380800
0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07480330020189285,29859200
0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07782987505197525,59248000
0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07696513086557388,231302400
0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07999241352081299,37228800
0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08388367295265198,43747200
