symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CSAN,12.54,1.115345,295270,6057985781,0.34,10.13-17.505,-0.11,Cosan S.A.,USD,0001430162,US22113B1035,22113B103,New York Stock Exchange,NYSE,Oil & Gas Refining & Marketing,https://www.cosan.com.br,"Cosan S.A., through its subsidiaries, primarily engages in the fuel distribution business in Brazil, Europe, Latin America, North America, Asia, and internationally. The company's Raízen segment distributes and markets fuels through a franchised network of service stations under the Shell brand; engages in the petroleum refining; operation of convenience stores; manufacture and sale of automotive and industrial lubricants; and production and sale of liquefied petroleum gas. This segment also markets various products derived from sugar cane, including raw sugar, and anhydrous and hydrated ethanol, as well as engages in activities related to energy cogeneration from sugarcane bagasse; sale of electricity; and holds interests in companies involved in research and development on new technology. The company's Gas and Power segment distributes piped natural gas to customers in the industrial, residential, commercial, automotive, and cogeneration sectors; and engages in purchase and sale of electricity to other traders. Its Moove segment produces and distributes lubricants under the Mobil and Comma brands. The company's Logistics segment provides logistics services for rail transportation, storage and port loading of commodities, including grains and sugar; and leases locomotives, wagons, and another railroad equipment. Its Cosan Investments segment manages agricultural, mining, and logistics projects; and invests in climate tech fund. Cosan S.A. was founded in 1936 and is headquartered in São Paulo, Brazil.",Mr. Luis Henrique Cals de Beauclair Guimaraes,Energy,BR,,55 11 3897 9797,"Avenida Brigadeiro Faria Lima, 4100",São Paulo,SP,04538-132,,0,https://financialmodelingprep.com/image-stock/CSAN.png,2021-03-08,False,False,True,True,False
