symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
FF,6.89,0.691669,491675,301528448,0.24,6.22-10.31,0.09,FutureFuel Corp.,USD,0001337298,US36116M1062,36116M106,New York Stock Exchange,NYSE,Chemicals,https://www.futurefuelcorporation.com,"FutureFuel Corp., through its subsidiary, FutureFuel Chemical Company, manufactures and sells diversified chemical, bio-based fuel, and bio-based specialty chemical products in the United States. The company operates through two segments, Chemicals and Biofuels. The Chemicals segment provides various custom chemicals that are used in the agricultural chemical, coatings, chemical intermediates, industrial and consumer cleaning, oil and gas, and specialty polymers industries; and performance chemicals, such as polymer modifiers, glycerin products, and various specialty chemicals and solvents. The Biofuels segment is involved in the production and sale of biodiesel and petrodiesel blends; and the buying, sale, and shipping of refined petroleum products on common carrier pipelines. This segment markets its biodiesel products directly to customers through trucks, rail, and barges. FutureFuel Corp. is headquartered in Saint Louis, Missouri.",Mr. Paul Anthony Novelly II,Basic Materials,US,472,314 854 8352,8235 Forsyth Boulevard,Saint Louis,MO,63105,2.3429,11.3929,https://financialmodelingprep.com/image-stock/FF.png,2011-03-23,False,False,True,False,False
