symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PWP,9.92,1.503963,211317,847715584,0.28,6.78-12.0,0.21,Perella Weinberg Partners,USD,0001777835,US71367G1022,71367G102,NASDAQ Global Select,NASDAQ,Capital Markets,https://www.pwpartners.com,"Perella Weinberg Partners, an independent investment banking company, provides strategic and financial advice services in the United States and internationally. The company offers advice services related to mission-critical strategic and financial decisions, mergers and acquisition execution, shareholder and defense advisory, capital raising, structure and restructuring, capital markets advisory, energy underwriting, and equity research. It serves public multinational corporations, mid-sized public and private companies, individual entrepreneurs, private and institutional investors, creditor committees, and government institutions in various industries comprising consumer and retail; energy; financial institutions; healthcare; industrials; and technology, media, and telecommunications. The company was founded in 2006 and is based in New York, New York.",Mr. Andrew  Bednar J.D.,Financial Services,US,650,212 287 3200,767 Fifth Avenue,New York,NY,10153,,0,https://financialmodelingprep.com/image-stock/PWP.png,2020-11-24,False,False,True,False,False
