symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CRS,65.38,1.664016,443085,3193682240,0.8,34.1-72.66,0.43,Carpenter Technology Corporation,USD,0000017843,US1442851036,144285103,New York Stock Exchange,NYSE,Metal Fabrication,https://www.carpentertechnology.com,"Carpenter Technology Corporation engages in the manufacture, fabrication, and distribution of specialty metals in the United States, Europe, the Asia Pacific, Mexico, Canada, and internationally. It operates in two segments, Specialty Alloys Operations and Performance Engineered Products. The company offers specialty alloys, including titanium alloys, powder metals, stainless steels, alloy steels, and tool steels, as well as additives, and metal powders and parts. It serves aerospace, defense, medical, transportation, energy, industrial, and consumer markets. The company was founded in 1889 and is headquartered in Philadelphia, Pennsylvania.",Mr. Tony R. Thene,Industrials,US,4500,610 208 2000,1735 Market Street,Philadelphia,PA,19103,1.95969,47.1803,https://financialmodelingprep.com/image-stock/CRS.png,1987-11-05,False,False,True,False,False
