symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TOST,18.45,1.747494,7604318,9882427632,0,15.77-27.0,0.53,"Toast, Inc.",USD,0001650164,US8887871080,888787108,New York Stock Exchange,NYSE,Software—Infrastructure,https://www.toasttab.com,"Toast, Inc. operates a cloud-based and digital technology platform for the restaurant industry in the United States and Ireland. The company offers Toast Point of Sale (POS), a hardware product; Toast Order & Pay, which allows guests to order and pay from their mobile devices; Toast Flex that is used for on-counter order and pay, as well as used as a server station, guest kiosk, kitchen display system, or order fulfillment station; Toast Go, a handheld POS device that enhances the table turn times through tableside ordering and payment acceptance; and Toast Tap, a card reader. It also provides kitchen display system software that connects the front of the house with the kitchen staff; multi-location management software, which allows customers to manage and standardize their operations and configure menus; xtraCHEF that provides back-office tools; and Toast Flex for Kitchen, a larger format mountable piece of hardware that can be used as a kitchen screen. In addition, the company offers Toast Online Ordering & Toast TakeOut app, a software-based platform that provides restaurants to take off-premises orders directly through their branded website; First-Party Delivery services for restaurants to manage a fleet of drivers, and customize delivery hours, zones, fees, and minimum ticket sizes; Toast Delivery Services, which enables restaurants to utilize a partner network of delivery drivers; and Toast Delivery Partners services. Further, it provides loyalty programs and gift cards; payroll and team management products; business owner policy insurance and restaurant-specific add-ons; payment processing solutions; loans advanced to restaurants; purchase financing; reporting and analytics solutions; Toast Partner Connect that allows customers to discover, select, and connect their restaurant to its partners; and bi-directional APIs. The company was incorporated in 2011 and is headquartered in Boston, Massachusetts.",Mr. Christopher P. Comparato,Technology,US,4500,617 297 1005,401 Park Drive,Boston,MA,02215,,0,https://financialmodelingprep.com/image-stock/TOST.png,2021-09-22,False,False,True,False,False
