symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
FIVE,176.32,1.200138,848759,9818502624,0,130.15-220.19,5.08,"Five Below, Inc.",USD,0001177609,US33829M1018,33829M101,NASDAQ Global Select,NASDAQ,Specialty Retail,https://www.fivebelow.com,"Five Below, Inc. operates as a specialty value retailer in the United States. It offers accessories, including socks, sunglasses, jewelry, scarves, gloves, hair accessories, athletic tops and bottoms, and t-shirts, as well as nail polishes, lip glosses, fragrances, and branded cosmetics; and items used to complete and personalize living space, such as glitter lamps, posters, frames, fleece blankets, plush items, pillows, candles, incense, lighting, novelty décor, accent furniture, and related items, as well as provides storage options for the customers room. The company also provides sport balls; team sports merchandise and fitness accessories, such as hand weights, jump ropes, and gym balls; games, including name brand board games, puzzles, collectibles, and toys covering remote control; and pool, beach, and outdoor toys, as well as games and accessories. In addition, it offers accessories for cell phones, tablets, audio, and computers, such as cases, chargers, headphones, and other items; books, video games, and DVDs; craft activity kits; arts and crafts supplies, such as crayons, markers, and stickers; and trend-right items for school comprising backpacks, fashion notebooks and journals, novelty pens and pencils, locker accessories, and everyday name brand items. Further, the company provides party goods, decorations, gag gifts, and greeting cards, as well as every day and special occasion merchandise products; assortment of classic and novelty candy bars, movie-size box candy, seasonal-related candy, and gum and snack food; chilled drinks through coolers; and seasonally-specific items used to celebrate and decorate for events. It primarily serves tween and teen customers. As of January 29, 2022, the company operated approximately 1,190 stores in 40 states. The company was formerly known as Cheap Holdings, Inc. and changed its name to Five Below, Inc. in August 2002. Five Below, Inc. was incorporated in 2002 and is headquartered in Philadelphia, Pennsylvania.",Mr. Joel D. Anderson,Consumer Cyclical,US,6500,215 546 7909,701 Market Street,Philadelphia,PA,19106,39.501,155.729,https://financialmodelingprep.com/image-stock/FIVE.png,2012-07-19,False,False,True,False,False
