symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
JUPW,1.52,0.279258,1020340,49331144,0,0.305-1.64,0.16,"Jupiter Wellness, Inc.",USD,0001760903,US48208F1057,48208F105,NASDAQ Capital Market,NASDAQ,Drug Manufacturers—Specialty & Generic,https://www.jupiterwellness.com,"Jupiter Wellness, Inc. develops cannabidiol (CBD) based medical therapeutics and wellness products. The company's clinical pipeline includes CaniDermRX (JW-100), a novel topical formulation containing CBD and aspartame for the treatment of eczema, dermatitis, and actinic keratosis; JW-101, a prescription product for the treatment of burns; and JW-200, a non-prescription lotion/lip balm for the treatment of symptoms of cold sores. It also manufactures, distributes, and markets a line of consumer products, such as CBD-infused sunscreen under the CaniSun brand; CBD-infused skin care lotion under the CaniSkin brand; and products for the dermatological treatments of pain and inflammation under the CaniDermRX brand. The company was formerly known as CBD Brands, Inc. Jupiter Wellness, Inc. was incorporated in 2018 and is headquartered in Jupiter, Florida.",Mr. Brian Scott John,Healthcare,US,10,561 244 7100,1061 East Indiantown Road,Jupiter,FL,33477,,0,https://financialmodelingprep.com/image-stock/JUPW.png,2020-10-30,False,False,False,False,False
