symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
RUSHB,46.76,0.921189,26099,3403973786,0.68,33.066666-50.053333,1.01,"Rush Enterprises, Inc.",USD,0001012019,US7818463082,781846308,NASDAQ Global Select,NASDAQ,Auto & Truck Dealerships,https://www.rushenterprises.com,"Rush Enterprises, Inc., through its subsidiaries, operates as an integrated retailer of commercial vehicles and related services in the United States. The company operates a network of commercial vehicle dealerships under the Rush Truck Centers name. Its Rush Truck Centers primarily sell commercial vehicles manufactured by Peterbilt, International, Hino, Ford, Isuzu, IC Bus, or Blue Bird. The company also provides new and used commercial vehicles, and aftermarket parts, as well as service and repair, financing, and leasing and rental services; and offers property and casualty insurance, including collision and liability insurance on commercial vehicles, cargo insurance, and credit life insurance to its commercial vehicle customers. In addition, it provides equipment installation and repair, parts installation, and paint and body repair services; new vehicle pre-delivery inspection, truck modification, and natural gas fuel system installation services; body, chassis upfitting, and component installation services, as well as sells tires for use on commercial vehicles, new and used trailers, and vehicle telematics products; and manufactures compressed natural gas fuel systems and related component parts for commercial vehicles. The company serves regional and national fleets, corporations, local and state governments, and owner operators. It operates a network of centers located in the states of Alabama, Arizona, California, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Kansas, Kentucky, Missouri, Nevada, Nebraska, New Mexico, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Texas, Utah, and Virginia. Rush Enterprises, Inc. was incorporated in 1965 and is headquartered in New Braunfels, Texas.",Mr. W. Marvin Rush III,Consumer Cyclical,US,7934,830 302 5200,555 IH 35 South,New Braunfels,TX,78130,1.09038,55.6896,https://financialmodelingprep.com/image-stock/RUSHB.png,1996-06-07,False,False,True,False,False
