symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
KAEPY,6.89,0.0119,57,12298443190,0.18,3.64-8.08,-0.165,"The Kansai Electric Power Company, Incorporated",USD,,US4846023053,,Other OTC,PNK,Utilities—Renewable,https://www.kepco.co.jp,"The Kansai Electric Power Company, Incorporated engages in electricity, gas and heat supply, and telecommunication businesses in Japan. It operates through four segments: Energy Business, Power Transmission and Distribution Business, Information and Communication Business, and Life and Business Solution Business. The company generates power from thermal, hydropower, wind, biomass, and nuclear power generation plants. It is also involved in the power transmission and distribution business; provision of information and communication services for homes and businesses under the eo Hikari brand; mobile business under the mineo business; corporate solution business; and real estate leasing, sale, and management activities; and leisure, leasing, call center management, dispatching, medical health care, and home security businesses. In addition, the company engages in the maintenance and construction of power distribution and electricity lines, thermal and nuclear power generation facilities, and information and communication equipment; utility pole advertising; manufacture, supply, and sale of gas; manufacture and sale of power distribution equipment, such as overhead wire hardware, insulators/bushings, steel pipe columns, concrete columns, etc.; housing equipment sales; remodeling work; and passenger/freight transportation. Further, it is involved in the survey and research on safety technology for nuclear power generation, survey/design /construction supervision related to civil engineering/architecture, etc.; acceptance/ storage/vaporization /delivery of LNG; condominium high-voltage batch power reception service business; fuel trading and transportation; corporate settlement; and provision of survey, analysis, consulting, and construction services related to the environment, civil engineering, and architecture, as well as public relations and engineering services The Kansai Electric Power Company, Incorporated was founded in 1951 and is headquartered in Osaka, Japan.",Mr. Takashi  Morimoto,Utilities,JP,31628,81 6 6441 8821,"3-6-16, Nakanoshima",Osaka,,530-8270,,0,https://financialmodelingprep.com/image-stock/KAEPY.png,2009-04-21,False,False,True,False,False
