symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WLK,125.11,1.275838,466031,15974920570,1.57,87.93-138.39,1.96,Westlake Corporation,USD,0001262823,US9604131022,960413102,New York Stock Exchange,NYSE,Specialty Chemicals,https://www.westlake.com,"Westlake Corporation manufactures and supplies petrochemicals, polymers, and building products worldwide. It operates through two segments, Performance and Essential Materials; and Housing and Infrastructure Products. The Performance and Essential Materials segment manufactures and markets polyethylene, styrene monomer, ethylene co-products, PVC, VCM, ethylene dichloride chlor-alkali, and chlorinated derivative products. The Housing and Infrastructure Products segment manufactures and sells residential PVC siding; PVC trim and moldings; roofing applications; decorative stone; windows; PVC decking; PVC films for various inflatables, wallcovering, tape, and roofing applications; polymer composite roof tiles; PVC pipe and fittings; PVC compounds; and various consumer and commercial products such as landscape edging; industrial, home and office matting; marine dock edging; and masonry joint controls. The company offers its products to a range of customers, including chemical processors, plastics fabricators, small construction contractors, municipalities, and supply warehouses for use in various consumer and industrial markets, including residential construction, flexible and rigid packaging, automotive products, healthcare products, water treatment, and coatings, as well as other durable and non-durable goods. The company was formerly known as Westlake Chemical Corporation and changed its name to Westlake Corporation in February 2022. The company was founded in 1986 and is headquartered in Houston, Texas. Westlake Corporation is a subsidiary of TTWF LP.",Mr. Albert Yuan Chao,Basic Materials,US,15920,713 960 9111,2801 Post Oak Boulevard,Houston,TX,77056,3.05855,117.631,https://financialmodelingprep.com/image-stock/WLK.png,2004-08-12,False,False,True,False,False
