symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
BAOB,2.94,0,465,24052199,0.12,2.75-3.85,0.02,"The Baraboo Bancorporation, Inc.",USD,,,,Other OTC,PNK,Banks—Regional,https://www.baraboobank.com,"The Baraboo Bancorporation, Inc. operates as the holding company for Baraboo State Bank that provides personal and business banking products and services. It offers checking, NOW, money market, club, individual retirement, savings, and health savings accounts, as well as certificates of deposit and trust services. The company also provides consumer loans, such as auto, home, construction, and other loans, as well as home equity lines of credit; and business loans, including commercial real estate, equipment, partnership buy-in or buy-out, business startup and purchase, acquisition and development, agricultural, and government loans, as well as operating lines of credit and letters of credit. In addition, it offers online, mobile, and phone banking services; and bill payment and cash management services. The company operates eight offices, including 5 offices in Baraboo, 1 office in Reedsburg, 1 office in Portage, and 1 office in Lake Delton. The Baraboo Bancorporation, Inc. was founded in 1857 and is based in Baraboo, Wisconsin.",Mr. Jeffrey P. Blada,Financial Services,US,,608 356 7703,101 3rd Avenue,Baraboo,WI,53913,,0,https://financialmodelingprep.com/image-stock/BAOB.png,2003-07-15,True,False,True,False,False
