symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PGC,25.84,1.016246,62489,462223336,0.2,22.88-42.19,0.58,Peapack-Gladstone Financial Corporation,USD,0001050743,US7046991078,704699107,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.pgbank.com,"Peapack-Gladstone Financial Corporation operates as the bank holding company for Peapack-Gladstone Bank that provides private banking and wealth management services in the United States. The company operates in two segments, Banking and Peapack Private. It offers checking and savings accounts, money market and interest-bearing checking accounts, certificates of deposit, and individual retirement accounts. The company also provides working capital lines of credit, term loans for fixed asset acquisitions, commercial mortgages, multi-family mortgages, and other forms of asset-based financing services; and residential mortgages, home equity lines of credit, and other second mortgage loans. In addition, it offers corporate and industrial (C&I) and equipment finance, commercial real estate, multifamily, residential, and consumer lending activities; treasury management services; C&I advisory services; escrow management; deposit generation; asset and investment management services; personal trust services, including services as executor, trustee, administrator, custodian, and guardian; and other financial planning, tax preparation, and advisory services. Further, the company provides telephone and Internet banking, merchant credit card, and customer support sales services. Its private banking clients include businesses, non-profits, and consumers; and wealth management clients comprise individuals, families, foundations, endowments, trusts, and estates. The company operates its private banking locations in Bedminster, Morristown, Princeton, and Teaneck, New Jersey; and wealth management branches in Somerset, Morris, Hunterdon, and Union counties, as well as operates automated teller machines at 20 locations. Peapack-Gladstone Financial Corporation was founded in 1921 and is headquartered in Bedminster, New Jersey.",Mr. Douglas L. Kennedy,Financial Services,US,520,908 234 0700,500 Hills Drive,Bedminster,NJ,07921,12.8793,48.5593,https://financialmodelingprep.com/image-stock/PGC.png,1999-04-27,False,False,True,False,False
