symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
JOAN,0.74,1.050535,450671,31010292,0.44,0.552-6.11,0.0137,JOANN Inc.,USD,0001834585,US47768J1016,47768J101,NASDAQ Global Market,NASDAQ,Specialty Retail,https://www.joann.com,"JOANN Inc. operates as a specialty retailer of sewing and fabrics, and arts and crafts category products in the United States. Its products in sewing category include cotton fabrics; warm fabrics, such as fleece and flannel fabrics; home decorating and utility fabrics and accessories; fashion and sportswear fabrics; special occasion fabrics; seasonally themed and licensed fabric designs; and sewing construction supplies comprising cutting implements, threads, zippers, trims, tapes, pins, elastic, and buttons, as well as patterns for sewing projects. The company's products in arts and crafts, home décor, and other category consist of yarn and yarn accessories, and needlecraft kits and supplies; paper crafting components; craft materials; fine art materials; sewing machines, craft technology, lighting, irons, organizers, and other products; artificial floral products; seasonal décor and entertaining products; home décor accessories; ready-made frames; comprehensive assortment books and magazines; and non-merchandise services. JOANN Inc. offers its products through retail stores, as well as online. As of March 21, 2022, it operated 848 retail stores in 49 states. The company was formerly known as Jo-Ann Stores Holdings Inc. and changed its name to JOANN Inc. in February 2021. JOANN Inc. was founded in 1943 and is based in Hudson, Ohio.",Mr. Scott  Sekella,Consumer Cyclical,US,5000,330 656 2600,5555 Darrow Road,Hudson,OH,44236,,0,https://financialmodelingprep.com/image-stock/JOAN.png,2021-03-12,False,False,True,False,False
