symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
MGYOY,3.995,0.558693,18821,6308744456,0.51,2.27-6.51,0.225,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság,USD,,,,Other OTC,PNK,Oil & Gas Integrated,https://www.molgroup.info,"MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság, together with its subsidiaries, operates as an integrated oil and gas company in Hungary and internationally. It operates through five segments: Upstream, Downstream, Consumer Services, Gas Midstream, and Corporate and Other. The company is involved in the refining, transportation, and storage of crude oil; wholesale and retail of crude oil products; geothermal energy production; natural gas transmission; feed water and raw water supply; water transportation; refinery and marketing of oil and petrochemical products; importing and exporting of energetical products; warehousing and oil product storage activities; and exploration and production of crude oil, natural gas, and other gas products. It also engages in the provision of transportation, fleet management, and financial services; marketing agency activities; production and distribution of electricity; production and retail trade of lubricants; and retail and wholesale trade of fuels. In addition, the company provides business, accounting, IT, and company services; construction and engineering, pipeline construction, and leasing activities; repair and maintenance services; investment management services; and real estate management services, as well as manufactures and sells machinery and equipment. Further, it engages in the mineral water production and distribution activities; exploration of hydrocarbon; provision of exploration financing, car sharing, firefighting, tourism, oilfield, and rental services; petrochemicals and consumer retail activities, as well as provision of fire, hospitality, and catering services; and operation of café houses. The company was incorporated in 1991 and is headquartered in Budapest, Hungary.",Mr. Zsolt  Hernadi,Energy,HU,24759,36 1 209 0000,Október huszonharmadika u. 18.,Budapest,,1117,,0,https://financialmodelingprep.com/image-stock/MGYOY.png,2008-01-08,True,False,True,False,False
