symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
EVRI,11.8,2.246111,809018,1038317400,0,11.52-19.85,0.05,Everi Holdings Inc.,USD,0001318568,US30034T1034,30034T103,New York Stock Exchange,NYSE,Gambling,https://www.everi.com,"Everi Holdings Inc. provides entertainment and technology solutions for the casino and digital gaming industries in the United States, Canada, the United Kingdom, Europe, the Caribbean, Central America, and Asia. It operates in two segments, Games and FinTech. The company offers local and wide-area progressive gaming products, such as classic mechanical reel games and video reel games, as well as TournEvent, a slot tournament terminal and system machine; and sells player terminals, licenses, game content, and related equipment. It also provides financial access services, such as funds dispensed, credit card and POS debit card financial access transactions; check warranty; CashClub, a software payments platform that provides gaming establishments with a personal computer workstation software user interface and point-of-sale terminal; CashClub Wallet, a digital payments platform for gaming establishments; fully integrated kiosks that provide multiple functions to the casino floor; loyalty kiosk and related equipment; and other integrated kiosk solutions. In addition, the company offers non-funds dispensing terminals that perform authorizations for credit card financial access and POS debit card financial access transactions; and database services. Further, it provides Everi Compliance solutions to assist casino operators with meeting regulatory requirements; Central Credit, a gaming patron credit bureau service; JackpotXpress, a jackpot payout and tax form management platform; and loyalty platform, as well as support and maintenance services. The company was formerly known as Global Cash Access Holdings, Inc. and changed its name to Everi Holdings Inc. in August 2015. Everi Holdings Inc. was founded in 1998 and is headquartered in Las Vegas, Nevada.",Mr. Randy L. Taylor,Consumer Cyclical,US,2000,800 833 7110,7250 South Tenaya Way,Las Vegas,NV,89113,2.7396,19.8096,https://financialmodelingprep.com/image-stock/EVRI.png,2005-09-23,False,False,True,False,False
