symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
ENLAY,6.02,0.932,287442,61168014459,0.44,3.99-7.05,-0.019,Enel SpA,USD,0001096200,US29265W2070,29265W207,Other OTC,PNK,Utilities—Diversified,https://www.enel.com,"Enel SpA operates as an integrated electricity and gas operator worldwide. The company generates, transmits, distributes, purchases, transports, and sells electricity; transports and markets natural gas; supplies LNG; designs, develops, constructs, operates, manages, and maintains generation plants and distribution grids; and designs, constructs, and operates merchant lines. It is also involved in various activities, such as energy and infrastructure engineering; research and development in sciences and engineering; the cogeneration of electricity and heat; the construction and management of manages port infrastructure; product, plant, and equipment certification; mining; finance; energy products marketing; trading; and fuel trading and logistics operations. In addition, the company engages in construction and management of LNG regasification infrastructure; desalinization and water supply; electricity system monitoring; and optical fiber network operation activities. Further, it provides testing, inspection, and certification; engineering and consulting; legal; metering, remote control, and connectivity through power line communication; business consulting, administrative, management consulting, and corporate planning; civil, mechanical, and electrical engineering; personnel administration, information technology, real estate, and business; electronic plant installation, maintenance, and repairing; and security services. Additionally, the company offers water systems; public lighting systems and services; electric mobility; and environmental studies services. It operates renewable, wind, thermal, hydroelectric, nuclear, photovoltaic, and geothermal power plants. The company was founded in 1962 and is headquartered in Rome, Italy.",Mr. Flavio  Cattaneo,Utilities,IT,65569,39 06 83 05 40 00,"Viale Regina Margherita, 137",Rome,RM,00198,,0,https://financialmodelingprep.com/image-stock/ENLAY.png,2008-04-28,False,False,True,False,False
