symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SOND,7.05,1.78905,39946,77638830,0,5.4-48.2,-0.24,Sonder Holdings Inc.,USD,0001819395,US83542D1028,83542D102,NASDAQ Global Select,NASDAQ,Lodging,https://www.sonder.com,"Sonder Holdings Inc. engages in the hospitality business. It operates and manages properties comprising 1-, 2-, and 3+ bedroom; and studio apartments, as well as 1-bedroom hotel rooms for leisure travelers and families, digital nomads, and professionals in North America, Europe, and the Middle East. As of December 31, 2021, it had approximately 7,600 live units across 38 markets and 10 countries, as well as approximately 10,500 additional contracted units. The company is headquartered in San Francisco, California.",Mr. Francis  Davidson,Consumer Cyclical,US,1695,617 300 0956,101 15th Street,San Francisco,CA,94103,,0,https://financialmodelingprep.com/image-stock/SOND.png,2021-03-15,False,False,True,False,False
