symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
MCRI,62.61,1.659177,74010,1198612101,1.2,60.47-85.67,0.37,"Monarch Casino & Resort, Inc.",USD,0000907242,US6090271072,609027107,NASDAQ Global Select,NASDAQ,Resorts & Casinos,https://www.monarchcasino.com,"Monarch Casino & Resort, Inc., through its subsidiaries, owns and operates the Atlantis Casino Resort Spa, a hotel and casino in Reno, Nevada. The company also owns and operates the Monarch Casino Resort Spa Black Hawk in Black Hawk, Colorado. As of December 31, 2021, its Atlantis Casino Resort Spa featured approximately 61,000 square feet of casino space; 818 guest rooms and suites; 8 food outlets; 2 gourmet coffee and pastry bars; a 30,000 square-foot health spa and salon with an enclosed pool; 2 retail outlets offering clothing and gift shop merchandise; an 8,000 square-foot family entertainment center; and approximately 52,000 square feet of banquet, convention, and meeting room space. The company's Atlantis Casino Resort Spa also featured approximately 1,400 slot and video poker machines; approximately 37 table games, including blackjack, craps, roulette, and others; a race and sports book; a 24-hour live keno lounge; and a poker room. In addition, its Monarch Casino Resort Spa Black Hawk featured approximately 60,000 square feet of casino space; approximately 1,100 slot machines; approximately 40 table games; 10 bars and lounges; 4 dining options; 516 guest rooms and suites; banquet and meeting room space; a retail store; a concierge lounge; an upscale spa and pool facility; and a nine-story parking structure with approximately 1,350 spaces, as well as valet parking with a total parking capacity to approximately 1,500 spaces. The company was founded in 1972 and is based in Reno, Nevada.",Mr. John  Farahi,Consumer Cyclical,US,2700,775 335 4600,3800 South Virginia Street,Reno,NV,89502,6.2861,82.5261,https://financialmodelingprep.com/image-stock/MCRI.png,1993-08-06,False,False,True,False,False
