symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WSCO,0.2386,-0.506049,1876,6423589,0,0.071-0.51,-0.0164,"Wall Street Media Co., Inc.",USD,0001473490,US93208X1028,93208X102,Other OTC,OTC,Consulting Services,https://www.wallstreetmediaco.com,"Wall Street Media Co., Inc. provides consulting and management services to entities looking to merge with or acquire or otherwise consult with third party entities. The company was formerly known as My Catalogs Online, Inc. and changed its name to Wall Street Media Co., Inc. in August 2013. Wall Street Media Co., Inc. was incorporated in 2009 and is headquartered in Jupiter, Florida.",Mr. Jeffrey A. Lubchansky,Industrials,US,,561 240 0333,110 Front Street,Jupiter,FL,33477,,0,https://financialmodelingprep.com/image-stock/WSCO.jpg,2011-04-01,False,False,True,False,False
