symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
ERJ,14.06,1.080639,1214660,2662471914,15.010000000000005,9.23-17.14,0.13,Embraer S.A.,USD,0001355444,US29082A1079,29082A107,New York Stock Exchange,NYSE,Aerospace & Defense,https://www.embraer.com,"Embraer S.A. designs, develops, manufactures, and sells aircrafts and systems in Brazil, North America, Latin America, the Asia Pacific, Brazil, Europe, and internationally. It operates through Commercial Aviation; Defense and Security; Executive Jets; Service & Support; and Other segments. The Commercial Aviation segment designs, develops, and manufactures a variety of commercial aircrafts. The Defense and Security segment engages in the research, development, production, modification, and support for military defense and security aircraft; and offers a range of products and integrated solutions that include radars and special space systems, as well as information and communications systems comprising command, control, communications, computer, intelligence, surveillance, and reconnaissance systems. The Executive Jets segment develops, produces, and sells executive jets. It also leases Legacy 600 and Legacy 650 executive jets in the super midsize and large categories; Legacy 450 and Legacy 500 executive jets in the midlight and midsize categories; Phenom family executive jets in the entry jet and light jet categories; Lineage 1000, an ultra-large executive jet; and Praetor 500 and Praetor 600, disruptive executive jets in the midsize and super midsize categories. The Service & Support segment offers after-service solutions, support, and maintenance, repair, and overhaul services for commercial, executive, and defense aircrafts; provides aircraft components and engines; and supplies steel and composite aviation structures to various aircraft manufacturers. The Other segment is involved in the supply of fuel systems, structural parts, and mechanical and hydraulic systems; and production of agricultural crop-spraying aircraft. The company was formerly known as Embraer-Empresa Brasileira de Aeronáutica S.A. and changed its name to Embraer S.A. in November 2010. Embraer S.A. was incorporated in 1969 and is headquartered in São Paulo, Brazil.",Mr. Francisco Gomes Neto,Industrials,BR,18872,55 11 3040 6874,Eldorado Business Tower,São Paulo,SP,05425-070,7.85915,20.6691,https://financialmodelingprep.com/image-stock/ERJ.png,2000-07-21,False,False,True,True,False
