symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
PCB,15.72,0.618043,31050,225481392,0.72,12.86-20.24,0.14,PCB Bancorp,USD,0001423869,US69320M1099,69320M109,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.paccity.net,"PCB Bancorp operates as the bank holding company for Pacific City Bank that provides various banking products and services to small to medium-sized businesses, individuals, and professionals in Southern California. The company offers demand, savings, money market, and time deposits, as well as certificates of deposit; and remote deposit capture, courier deposit services, positive pay services, zero balance accounts, and sweep accounts. It also provides real estate loans, including commercial and residential, Small Business Administration (SBA) property, and construction loans; commercial and industrial loans, such as commercial term and lines of credit, SBA commercial term, and SBA Paycheck Protection Program loans; and other consumer loans comprising automobile secured loans and personal loans. In addition, the company offers access to account balances, online transfers, and online bill payment and electronic delivery of customer statements; and mobile banking solutions that include remote check deposit and mobile bill pay. Further, it provides automated teller machines; and banking by telephone, mail, personal appointment, debit cards, direct deposit, and cashier's checks, as well as treasury management, wire transfer, and automated clearing house services. The company operates through a network of 11 full-service branches in Los Angeles and Orange counties, California; and one full-service branch in each of Englewood Cliffs, New Jersey, and Bayside, New York. It also operates 10 loan production offices in Irvine, Artesia, and Los Angeles, California; Annandale, Virginia; Atlanta, Georgia; Chicago, Illinois; Bellevue, Washington; Aurora, Colorado; Carrollton, Texas; and New York, New York. The company was formerly known as Pacific City Financial Corporation and changed its name to PCB Bancorp in July 2019. PCB Bancorp was founded in 2003 and is headquartered in Los Angeles, California.",Mr. Henry  Kim,Financial Services,US,272,213 210 2000,3701 Wilshire Boulevard,Los Angeles,CA,90010-2871,13.2985,32.1785,https://financialmodelingprep.com/image-stock/PCB.png,2018-08-10,False,False,True,False,False
