symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
UMICY,6.6,1.087812,174181,6346553242,0.22,5.52-9.71,0.76,Umicore SA,USD,,US90420M1045,90420M104,Other OTC,PNK,Pollution & Treatment Controls,https://www.umicore.com,"Umicore SA operates as a materials technology and recycling company worldwide. The company operates through Catalysis, Energy & Surface Technologies, and Recycling segments. The Catalysis segment produces automotive catalysts for gasoline, and diesel light and heavy-duty diesel applications; stationary catalysis for industrial emissions control; and precious metals-based compounds and catalysts for use in the pharmaceutical and fine chemicals industries, as well as fuel cell applications. The Energy & Surface Technologies segment offers cobalt and specialty materials, rechargeable battery materials, and electro-optic materials, as well as metal deposition solutions, including electroplating and PVD coating. The Recycling segment treats waste streams containing precious and other specialty metals from a range of industrial residues and end-of-life materials. This segment also produces precious metals-based materials for glass production, electric, and electronic applications. The company was formerly known as Union Minière du Haut Katanga and changed its name to Umicore SA in 2001. Umicore SA was founded in 1805 and is headquartered in Brussels, Belgium.",Mr. Mathias  Miedreich,Industrials,BE,11942,32 2 227 71 11,Rue du Marais 31 Broekstraat,Brussels,,1000,,0,https://financialmodelingprep.com/image-stock/UMICY.png,2018-02-28,False,False,True,False,False
