symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
REGX,3.8,-0.668164,390,152563160,0,3.0-3.9,-0.05,"Red Trail Energy, LLC",USD,,,,Other OTC,PNK,Oil & Gas Refining & Marketing,https://redtrailenergy.com,"Red Trail Energy, LLC produces and sells fuel grade ethanol, distillers grains, and corn oil in the continental United States. The company offers ethyl alcohol, a fuel component made primarily from corn and various other grains that could be used as an octane enhancer in fuels; an oxygenated fuel additive in reducing ozone and carbon monoxide vehicle emissions; and a non-petroleum-based gasoline substitute. It also offers two forms of distillers grains, which are distillers dried grains and modified distillers grains primarily for the dairy and beef industry; and corn oil for animal feed, industrial uses, and biodiesel production. The company was founded in 2003 and is based in Richardton, North Dakota.",Ms. Jodi  Johnson,Energy,US,49,701 974 3308,3682 Highway 8 South,Richardton,ND,58652,,0,https://financialmodelingprep.com/image-stock/REGX.png,2012-09-25,True,False,False,False,False
