symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
RLLMF,4.54,0.786024,657,330516540,0,3.02-5.22,0.04,Real Matters Inc.,USD,,,,Other OTC,PNK,Software—Application,https://www.realmatters.com,"Real Matters Inc. provides technology and network management solutions to mortgage lending and insurance industries in Canada and the United States. It offers residential mortgage appraisals for purchase, refinance, and home equity and default transactions under the Solidifi brand to the mortgage lending industry; and insurance inspection services to property and casualty insurers under the iv3 brand. The company also provides residential and commercial real estate title and closing services for refinance, purchase, short sale, and real estate owned transactions to financial institutions under the Solidifi brand; and offers services required to close a mortgage transaction, including title search, curative, closing and escrow services, and title policy issuance, as well as other title services, such as capital markets services. In addition, it provides access to its software platforms to other title insurance agencies and mortgage lenders for a subscription fee. The company was formerly known as Solidifi Inc. and changed its name to Real Matters Inc. in July 2010. Real Matters Inc. was incorporated in 2004 and is headquartered in Markham, Canada.",Mr. Brian  Lang,Technology,CA,,,50 Minthorn Boulevard,Markham,ON,L3T 7X8,,0,https://financialmodelingprep.com/image-stock/RLLMF.png,2017-07-06,True,False,False,False,False
