symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
HYMTF,37,0.907579,2440,32885967817,0.56,25.56-44.38,-1,Hyundai Motor Company,USD,,,,Other OTC,PNK,Auto Manufacturers,https://www.hyundai.com/worldwide/en/,"Hyundai Motor Company, together with its subsidiaries, manufactures and distributes motor vehicles and parts worldwide. It operates through Vehicle, Finance, and Others segments. The company offers cars under the Azera, Sonata, Veloster, Veloster N, i30 Fastback N, The new i30, i30 N, The all-new Elantra, Accent, i20 N, i20, The all-new Elantra N, and i10 names; and SUVs under the Palisade, Santa Fe, The all-new Tucson, Creta, The new Kona, KONA N, and Venue names. It also provides commercial vehicles under the STARIA, H-1, and H-100 names; and eco vehicles under the IONIQ 5, NEXO, Santa Fe Hybrid/Plug-in Hybrid, The all-new Tucson Hybrid, The all-new Tucson Plug-in Hybrid, KONA Electric, The all-new Elantra Hybrid, IONIQ Plug-in Hybrid, IONIQ Electric, IONIQ Hybrid, and The new i30 Hybrid names. In addition, the company offers trucks, buses, vans, engines; vehicle financing, credit card processing, and other financing activities; train manufacturing services and other activities; and marketing, engineering, mobility, and insurance services, as well as operates a football club. Further, it is involved in real estate development; research and development; and investment activities. Hyundai Motor Company was incorporated in 1967 and is headquartered in Seoul, South Korea.",Mr. Jae Hoon  Chang,Consumer Cyclical,KR,63020,82 2 3464 1114,"12, Heolleung-ro",Seoul,,,,0,https://financialmodelingprep.com/image-stock/HYMTF.png,2009-02-13,True,False,True,False,False
