symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
NMIH,28.04,1.187003,530450,2307153632,0,19.02-30.14,0.29,"NMI Holdings, Inc.",USD,0001547903,US6292093050,629209305,NASDAQ Global Market,NASDAQ,Insurance—Specialty,https://www.nationalmi.com,"NMI Holdings, Inc. provides private mortgage guaranty insurance services in the United States. The company offers mortgage insurance services; and outsourced loan review services to mortgage loan originators. It serves national and regional mortgage banks, money center banks, credit unions, community banks, builder-owned mortgage lenders, internet-sourced lenders, and other non-bank lenders. NMI Holdings, Inc. was incorporated in 2011 and is headquartered in Emeryville, California.",Mr. Adam S. Pollitzer,Financial Services,US,237,855 530 6642,2100 Powell Street,EmeryVille,CA,94608,1.10422,21.8858,https://financialmodelingprep.com/image-stock/NMIH.png,2013-11-08,False,False,True,False,False
