symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CCNE,18.46,0.821292,45076,387580622,0.7,16.43-26.6,0.11,CNB Financial Corporation,USD,0000736772,US1261281075,126128107,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.cnbbank.bank,"CNB Financial Corporation operates as the bank holding company for CNB Bank that provides a range of banking products and services for individual, business, governmental, and institutional customers. The company accepts checking, savings, and time deposit accounts; and offers real estate, commercial, industrial, residential, and consumer loans, as well as various other specialized financial services. It also provides wealth and asset management services, including the administration of trusts and estates, retirement plans, and other employee benefit plans, as well as a range of wealth management services. In addition, the company invests in debt and equity securities; sells nonproprietary annuities and other insurance products; and small balance unsecured loans and secured loans primarily collateralized by automobiles and equipment. As of February 8, 2022, the company operated a private banking division; three loan production office; one drive-up office; and 45 full-service offices in Pennsylvania, Ohio, New York, and Virginia. CNB Financial Corporation was founded in 1865 and is headquartered in Clearfield, Pennsylvania.","Mr. Michael D. Peduzzi CPA, CPA",Financial Services,US,722,814 765 9621,1 South Second Street,Clearfield,PA,16830,45.7608,69.6208,https://financialmodelingprep.com/image-stock/CCNE.png,1994-04-04,False,False,True,False,False
