symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
AAWH,0.92,2.979234,173037,189232960,0,0.464-2.32,0.0299,"Ascend Wellness Holdings, Inc.",USD,0001756390,,04351N106,Other OTC,PNK,Drug Manufacturers—Specialty & Generic,https://www.awholdings.com,"Ascend Wellness Holdings, Inc. engages in the cultivation, manufacture, and distribution of cannabis consumer packaged goods. Its cannabis product categories include flowers, pre-rolls, concentrates, vapes, edibles, and other cannabis-related products. As of December 31, 2021, the company operated 20 retail locations. It also sells its products to third-party licensed cannabis retail stores. The company was incorporated in 2018 and is headquartered in New York, New York.",Mr. John R. Hartmann,Healthcare,US,2200,646 661 7600,1411 Broadway,New York,NY,10018,,0,https://financialmodelingprep.com/image-stock/AAWH.png,2021-05-26,False,False,True,False,False
