symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WM,160.06,0.721991,1415693,64833744820,2.8,148.31-173.71,0.22,"Waste Management, Inc.",USD,0000823768,US94106L1098,94106L109,New York Stock Exchange,NYSE,Waste Management,https://www.wm.com,"Waste Management, Inc., through its subsidiaries, provides waste management environmental services to residential, commercial, industrial, and municipal customers in North America. It offers collection services, including picking up and transporting waste and recyclable materials from where it was generated to a transfer station, material recovery facility (MRF), or disposal site; and owns, develops, and operates landfill gas-to-energy facilities in the United States, as well as owns and operates transfer stations. As of December 31, 2021, the company owned or operated 255 solid waste landfills; 5 secure hazardous waste landfills; 96 MRFs; and 340 transfer stations. It also provides materials processing and commodities recycling services; recycling brokerage services, such as managing the marketing of recyclable materials for third parties; and other strategic business solutions. In addition, the company offers construction and remediation services; services related with the disposal of fly ash, and residue generated from the combustion of coal and other fuel stocks; in-plant services comprising full-service waste management solutions and consulting services; and specialized disposal services for oil and gas exploration and production operations. The company was formerly known as USA Waste Services, Inc. and changed its name to Waste Management, Inc. in 1998. Waste Management, Inc. was incorporated in 1987 and is headquartered in Houston, Texas.",Mr. James C. Fish Jr.,Industrials,US,49500,713-512-6200,800 Capitol Street,Houston,TX,77002,10.4676,163.078,https://financialmodelingprep.com/image-stock/WM.png,1988-06-22,False,False,True,False,False
