symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
JMPLY,37.53,0.971352,10309,3442503201,1.95,36.94-58.67,0.19,Johnson Matthey Plc,USD,,US4791425071,479142309,Other OTC,PNK,Specialty Chemicals,https://www.matthey.com,"Johnson Matthey Plc engages in the clean air, catalyst and hydrogen technology, and platinum group metals (PGM) service businesses in the United Kingdom, Germany, rest of Europe, the United States, rest of North America, China and Hong Kong, rest of Asia, and internationally. It operates through three segments: Clean Air, Efficient Natural Resources, and Other Markets. The Clean Air segment provides catalysts for emission control after-treatment systems to remove harmful emissions from vehicles, as well as cars, other light duty vehicles, trucks, buses, and non-road equipment powered by diesel and gasoline. The Efficient Natural Resources segment provides products and processing services for the use and transformation of critical natural resources including oil, gas, biomass, and platinum group metals; and circular economy solutions. This segment also offers specialty catalysts and additives; process technology and engineering design licenses; platinum group metal refining and recycling services, and chemical and industrial products; and other precious metal services. The Other Markets segment business portfolio includes precious metal pastes and enamels, battery systems, fuel cell technologies, battery materials, and green hydrogen; science and technology to develop the products for devices used in medical procedures; and detection, diagnostic, and measurement solutions. The company was formerly known as Johnson & Cock and changed its name to Johnson Matthey Plc in 1851. Johnson Matthey Plc was founded in 1817 and is based in London, the United Kingdom.",Mr. Liam  Condon,Basic Materials,GB,12638,44 20 7269 8400,25 Farringdon Street,London,,EC4A 4AB,,0,https://financialmodelingprep.com/image-stock/JMPLY.png,2010-01-20,False,False,True,False,False
