symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CRBJY,37.955,0.621466,165,27065483377,2.06,34.53-51.89,-0.705,China Resources Land Limited,USD,,,,Other OTC,PNK,Real Estate—Development,https://www.crland.com.hk,"China Resources Land Limited, an investment holding company, invests in, develops, manages, and sells properties in the People's Republic of China. The company operates through four segments: Development Properties for Sale; Property Investments and Management; Hotel Operations; and Construction, Decoration Services, and Others. It sells residential, office, and commercial premises; leases investment properties; offers hotel accommodation and catering services; provides construction and decoration services, cultural development, and property management and related services for residential properties, urban development and operation, leasing apartment, senior housing, cinema, and others; and manufactures and sells furniture. The company is headquartered in Wanchai, Hong Kong. China Resources Land Limited is a subsidiary of CRH (Land) Limited.",Mr. Xin  Li,Real Estate,HK,59164,852 2877 2330,China Resources Building,Wan Chai,,,,0,https://financialmodelingprep.com/image-stock/CRBJY.png,2015-05-13,True,False,True,False,False
