symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
JELD,12.15,2.299688,472439,1035034200,0,8.38-18.525,0.01,"JELD-WEN Holding, Inc.",USD,0001674335,US47580P1030,47580P103,New York Stock Exchange,NYSE,Building Products & Equipment,https://www.jeld-wen.com,"JELD-WEN Holding, Inc. designs, manufactures, and sells doors and windows primarily in North America, Europe, and Australasia. The company offers a line of residential interior and exterior door products, including patio doors, and folding or sliding wall systems; non-residential doors; and wood, vinyl, aluminum, and wood composite windows. It also provides other ancillary products and services, such as shower enclosures and wardrobes, moldings, trim boards, lumber, cutstocks, glasses, staircases, hardware and locks, cabinets, and screens, as well as molded door skins, and miscellaneous installation and other services. The company markets its products under the JELD-WEN, Swedoor, DANA, Corinthian, Stegbar, LaCantina, VPI, and Breezway brands. It serves wholesale distributors and retailers, as well as individual contractors and consumers. The company was founded in 1960 and is headquartered in Charlotte, North Carolina.",Mr. William J. Christensen,Industrials,US,23400,704 378 5700,2645 Silver Crescent Drive,Charlotte,NC,28273,1.67397,13.714,https://financialmodelingprep.com/image-stock/JELD.png,2017-01-27,False,False,True,False,False
