symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TSCO,207.41,0.847217,1180620,22567867280,4.12,187.29-251.17,1.74,Tractor Supply Company,USD,0000916365,US8923561067,892356106,NASDAQ Global Select,NASDAQ,Specialty Retail,https://www.tractorsupply.com,"Tractor Supply Company operates as a rural lifestyle retailer in the United States. The company offers a selection of merchandise, including equine, livestock, pet, and small animal products necessary for their health, care, growth, and containment; hardware, truck, towing, and tool products; seasonal products, such as heating products, lawn and garden items, power equipment, gifts, and toys; work/recreational clothing and footwear; and maintenance products for agricultural and rural use. It provides its products under the 4health, Producer's Pride, American Farmworks, Red Shed, Bit & Bridle, Redstone, Blue Mountain, Retriever, C.E. Schmidt, Ridgecut, Countyline, Royal Wing, Dumor, Strive, Groundwork, Traveller, Huskee, Treeline, JobSmart, TSC Tractor Supply Co, Paws & Claws, and Untamed brands. As of June 25, 2022, it operated 2,016 Tractor Supply stores in 49 states; and 178 Petsense stores in 23 states. The company operates its retail stores under the Tractor Supply Company, Del's Feed & Farm Supply, and Petsense names; and operates websites under the TractorSupply.com and Petsense.com names. It sells its products to recreational farmers, ranchers, and others. The company was founded in 1938 and is based in Brentwood, Tennessee.",Mr. Harry A. Lawton III,Consumer Cyclical,US,52000,615 440 4000,5401 Virginia Way,Brentwood,TN,37027,2.24667,227.917,https://financialmodelingprep.com/image-stock/TSCO.png,1994-02-17,False,False,True,False,False
