symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
LBTYA,16.97,1.26132,1897846,7539941209,13.798670999999999,15.78-22.09,0.19,Liberty Global plc,USD,0001570585,GB00B8W67662,G5480U104,NASDAQ Global Select,NASDAQ,Telecom Services,https://www.libertyglobal.com,"Liberty Global plc, together with its subsidiaries, provides broadband internet, video, fixed-line telephony, and mobile communications services to residential and business customers. It offers value-added broadband services, such as intelligent WiFi features; security; smart home, online storage solutions, and Web spaces; Connect Box, a set-top or Horizon box that delivers in-home Wi-Fi service; community Wi-Fi via routers in home, which provides access to the internet; and public Wi-Fi access points in train stations, hotels, bars, restaurants, and other public places. The company also provides various tiers of digital video programming and audio services, as well as digital video recorders and multimedia home gateway systems; and channels, including general entertainment, sports, movies, series, documentaries, lifestyles, news, adult, children, and ethnic and foreign channels. In addition, it offers postpaid and prepaid mobile services; circuit-switched telephony services; and personal call manager, unified messaging, and a second or third phone line at an incremental cost. Further, the company offers business services comprising voice, advanced data, video, wireless, cloud-based services, and mobile and converged fixed-mobile services to small or home office, small business, and medium and large enterprises, as well as on a wholesale basis to other operators. It operates in the United Kingdom, Belgium, Switzerland, Ireland, Poland, Slovakia, and internationally. Liberty Global plc was founded in 2004 and is based in London, the United Kingdom.",Mr. Michael Thomas Fries,Communication Services,GB,10100,44 20 8483 6449,Griffin House,London,,W6 8BS,0.498446,20.8916,https://financialmodelingprep.com/image-stock/LBTYA.png,2004-06-03,False,False,True,False,False
