symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
MNAT,26.3,0,132,114027858,1.12,24.1-33.5,-1.5,Marquette National Corporation,USD,,,,Other OTC,PNK,Banks—Regional,https://emarquettebank.com,"Marquette National Corporation operates as the bank holding company of Marquette Bank that provides community banking services in Illinois. It offers financial solutions, including retail banking, real estate lending, trust, investments, wealth management and business banking to consumers and commercial customers. The company provides personal checking accounts; business checking accounts, including commercial checking accounts, now accounts, and small business checking; business savings and commercial money market accounts; vehicle, term, lines of credit, collateralized, and commercial loans, as well as fixed home equity loans and home equity line of credit; credit and debit cards; apartment lending; and business, personal, property and home, and vehicle insurance. It also offers treasury solutions, such as online banking for business, merchant payment processing, business remote deposit, lockbox processing, sweep accounts, and zero balance accounts; individual retirement accounts, and certificates of deposit; safe deposit boxes; and trust, investment, wire transfer, mobile banking, and bill payment services. It has 20 offices and two loan production offices with locations in Chicago, Bolingbrook, Bridgeview, Evergreen Park, Hickory Hills, Lemont, New Lenox, Oak Forest, Oak Lawn, Orland Park, Romeoville, and Summit, Illinois. The company was founded in 1945 and is based in Chicago, Illinois.",Mr. Paul M. McCarthy,Financial Services,US,,888 254 9500,6316 South Western Avenue,Chicago,IL,60636,,0,https://financialmodelingprep.com/image-stock/MNAT.png,2008-01-29,True,False,False,False,False
