symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TU,16.76,0.693012,1794253,24251721073,1.07,15.47-22.08,-0.15,TELUS Corporation,USD,0000868675,CA87971M1032,87971M103,New York Stock Exchange,NYSE,Telecom Services,https://www.telus.com,"TELUS Corporation, together with its subsidiaries, provides a range of telecommunications and information technology products and services in Canada. It operates through Technology Solutions and Digitally-Led Customer Experiences segments. The Technology Solutions segment offers a range of telecommunications products and services; network revenue; mobile technologies equipment sale; data revenues, such as internet protocol; television; hosting, managed information technology, and cloud-based services; software, data management, and data analytics-driven smart food-chain technologies; home and business security; healthcare software and technology solutions; and voice and other telecommunications services. The Digitally-Led Customer Experiences segment provides digital customer experience and digital-enablement transformation solutions, including artificial intelligence and content management solutions. It has 16.9 million subscriber connections, which include 9.3 million mobile phone subscribers; 2.1 million connected device subscribers; 2.3 million internet subscribers; 1.1 million residential voice subscribers; 1.3 million TV subscribers; and 804,000 security subscribers. The company was formerly known as TELUS Communications Inc. and changed its name to TELUS Corporation in February 2005. TELUS Corporation was incorporated in 1998 and is headquartered in Vancouver, Canada.","Mr. Darren  Entwistle B.A., LL.D., M.B.A.",Communication Services,CA,108500,16046978044,510 West Georgia Street,Vancouver,BC,V6B 0M3,0.24,21.58,https://financialmodelingprep.com/image-stock/TU.png,1996-06-11,False,False,True,False,False
