symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
KB,41.71,0.683906,181764,16026984080,2.23,31.49-48.28,-0.47,KB Financial Group Inc.,USD,0001445930,US48241A1051,48241A105,New York Stock Exchange,NYSE,Banks—Regional,https://www.kbfg.com,"KB Financial Group Inc. provides a range of banking and related financial services to consumers and corporations in South Korea and internationally. The company operates through Corporate Banking, Retail Banking, Other Banking Services, Securities Business, Non-life Insurance Business, Credit Card Business, and Life Insurance Business segments. It offers loans, deposit products, and other related financial products and services to large, small, and medium-sized enterprises, as well as small and home office, and individuals and households; investment banking, and brokerage and supporting services; life insurance products; non-life insurance products; and credit sale, cash service, card loan, and other supporting services. The company also engages in securities and derivatives trading, funding, and other supporting activities. In addition, it offers foreign exchange transaction; financial investment; credit card and installment financing; financial leasing; real estate trust management; capital investment; collection of receivables or credit investigation; software advisory, development, and supply; investment advisory; claim; management; savings banking; information and communication; and general advisory services. The company was incorporated in 2008 and is headquartered in Seoul, South Korea.",Dr. Jong-Kyoo  Yoon Ph.D.,Financial Services,KR,154,82 2 2073 7114,"26, Gukjegeumyung-ro 8-gil",Seoul,,07331,77789.3,77836.3,https://financialmodelingprep.com/image-stock/KB.png,2001-11-13,False,False,True,True,False
