symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
ORKLY,7.49,-0.084415,18934,7468608560,0.28,6.35-8.25,0.06,Orkla ASA,USD,,US6863311097,686331109,Other OTC,PNK,Packaged Foods,https://www.orkla.no,"Orkla ASA engages in branded consumer goods, and industrial and financial investment businesses. The company offers branded products, including frozen pizza, ketchup, soups, sauces, bread toppings, and ready-to-eat meals through grocery retail trade, as well as the out-of-home, convenience store, and petrol station sectors. It also provides confectionery, biscuit, and snack products; and develops crispbread products, as well as energy snack meals. In addition, the company offers personal care and cleaning products; dietary supplement, sport nutrition, and weight control products; wound care products and first aid equipment; painting tools; basic garments; and professional cleaning products. Further, it operates Gymgrossisten and Bodystore e-commerce portals for health and sports nutrition products; and restaurants. Additionally, the company supplies margarine and butter blends, bread and cake improvers and mixes, yeast, marzipan, and ice cream ingredients; produces and supplies hydro power to the Nordic power market; and develops and sells real estate properties. It offers its food products under the Grandiosa, TORO, Stabburet, Felix, Paulúns, Abba, Kalles, Beauvais, Den Gamle Fabrik, Spilva, Vitana, MTR, and Eastern brands; confectionery and snacks under the KiMs, Nidar, Stratos, Göteborgs Kex, Sætre, OLW, Panda, Laima, Selga, Taffel, Adazu, and Kalev brands; health and sports nutrition under Zalo, Jif, Bliw, Grumme, Blenda, Define, Möller's, Collett, Nutrilett, Maxim, Norgesplaster, and Salvequick brands; and food ingredients under Odense, Mors Hjemmebakte, KronJäst, Bakkedal and NATURLI' brands. It has operations in Norway, Sweden, Denmark, Finland, Iceland, the Baltics, rest of Europe, and internationally. The company is headquartered in Oslo, Norway.",Mr. Nils Kloumann Selte,Consumer Defensive,NO,20471,47 22 54 40 00,Drammensveien 149,Oslo,,0277,,0,https://financialmodelingprep.com/image-stock/ORKLY.png,2010-01-20,False,False,True,False,False
