symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
NBR,125.98,2.744555,201817,1202469022,61.5,83.05-190.9,7.22,Nabors Industries Ltd.,USD,0001163739,BMG6359F1370,G6359F137,New York Stock Exchange,NYSE,Oil & Gas Drilling,https://www.nabors.com,"Nabors Industries Ltd. provides drilling and drilling-related services for land-based and offshore oil and natural gas wells. The company operates through five segments: U.S. Drilling, Canada Drilling, International Drilling, Drilling Solutions, and Rig Technologies. It provides tubular running, wellbore placement, directional drilling, measurement-while-drilling (MWD), equipment manufacturing, and rig instrumentation services; and logging-while-drilling systems and services, as well as drilling optimization software. The company also offers REVit, an automated real time stick-slip mitigation system; ROCKit, a directional steering control system; SmartNAV, a collaborative guidance and advisory platform; SmartSLIDE, an advanced directional steering control system; and RigCLOUD, which provides the tools and infrastructure to integrate applications to deliver real-time insight into operations across the rig fleet. In addition, it manufactures and sells top drives, catwalks, wrenches, drawworks, and other drilling related equipment, such as robotic systems and downhole tools; and provides aftermarket sales and services for the installed base of its equipment. As of December 31, 2021, the company marketed approximately 301 rigs for land-based drilling operations in the United States, Canada, and in 20 other countries worldwide; and 29 rigs for offshore platform drilling operations in the United States and internationally. Nabors Industries Ltd. was founded in 1952 and is based in Hamilton, Bermuda.",Mr. Anthony G. Petrello,Energy,BM,12000,14412921510,Crown House,Hamilton,,HM 08,107.102,281.952,https://financialmodelingprep.com/image-stock/NBR.png,1973-02-21,False,False,True,False,False
