symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
AGRPY,18.0583,0.996597,620,7911268997,1.43,15.31-24.41,-0.3317,Absa Group Limited,USD,,US00400T1025,00077C309,Other OTC,PNK,Banks—Regional,https://www.absa.africa,"Absa Group Limited, together with its subsidiaries, provides various financial products and services in South Africa and internationally. The company operates through Retail and Business Banking; Corporate and Investment Banking; and Head Office, Treasury and Other Operations. It provides retail, business, corporate, investment banking, insurance, financial, and wealth management products and services. The company offers retail and business banking products and services to individual, enterprise, and commercial customers, including residential property-related finance solutions; vehicle and asset finance products and services; credit cards; personal loans; relationship banking; short-term insurance products; transactional banking, savings, and investment products and services; and rewards program and services. It also provides commercial property finance and term loans. In addition, the company offers investment banking services; private equity and infrastructure investments; corporate banking products and services; and wealth management services. Further, it provides life insurance products covering death, disability and retrenchment, funeral, and life wrapped investment products; investments, such as asset management, multi-management, unit trusts, and investment products; treasury services; and wealth and financial advisory services. Additionally, the company offers market services; trade and working capital solutions; and cash management, payment, and liquidity products and solutions. It also offers broker-dealer trading in debt and equity securities; and solicitation, syndication, selling, and arranging of equity and debt products, as well as financial, leasing, and management services. The company was formerly known as Barclays Africa Group Limited and changed its name to Absa Group Limited in May 2018. Absa Group Limited was incorporated in 1986 and is based in Johannesburg, South Africa.",Mr. Arrie  Rautenbach,Financial Services,ZA,35451,27 11 350 4000,Absa Towers West,Johannesburg,,2001,,0,https://financialmodelingprep.com/image-stock/AGRPY.png,2006-05-31,False,False,True,False,False
