symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
KWHIY,9.6,1.283748,1768,4019558400,0.25,6.41-11.36,0.1643,"Kawasaki Heavy Industries, Ltd.",USD,,US4863592014,486359201,Other OTC,PNK,Specialty Industrial Machinery,https://global.kawasaki.com,"Kawasaki Heavy Industries, Ltd. engages in aerospace systems, energy solution and marine engineering, precision machinery and robot, rolling stock, and motorcycle and engine businesses in Japan and internationally. It manufactures aircraft for the Japan ministry of defense; helicopters; and helicopter engines and jet engines for commercial aircrafts. The company also manufactures railway cars; a range of rolling stocks, including Shinkansen, electric cars, passenger coaches, freight cars, locomotives, diesel locomotives, transit systems, and snow plows. In addition, it engages in the production and sale of energy-related machinery and systems, marine machinery and systems, industrial equipment, environmental equipment, ultralow temperature tanks, hydrogen-related structures, crushers, ships, other vessels, etc. Further, the company manufactures and supplies motorcycles, off-road four wheelers, watercrafts, general-purpose gasoline engines, etc. Additionally, it manufactures and sells hydraulic machinery used in construction and agricultural machinery, industrial machinery, and ships; pumps, motors, valves, and various hydraulic machinery, as well as assembles hydraulic systems; and industrial robots for use in welding, assembly, handling, painting, and palletization for various industries, including automotive and electronics industries. Kawasaki Heavy Industries, Ltd. was founded in 1878 and is headquartered in Tokyo, Japan.",Mr. Yasuhiko  Hashimoto,Industrials,JP,38254,81 3 3435 2111,"1-14-5, Kaigan",Tokyo,,105-8315,,0,https://financialmodelingprep.com/image-stock/KWHIY.png,2010-04-26,False,False,True,False,False
