symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
GARPY,19.01,0.608251,123,2410791170,1.32,17.54-21.97,-0.12,Golden Agri-Resources Ltd,USD,,,,Other OTC,PNK,Farm Products,https://www.goldenagri.com.sg,"Golden Agri-Resources Ltd, an investment holding company, operates as an integrated palm oil plantation company in Europe, China, India, Pakistan, the Middle east, and the United States. It operates in two segments, Plantation and Palm Oil Mills; and Palm, Laurics and Others. The company offers bulk products, such as crude palm oil, palm kernel, palm kernel oil, palm kernel meal, olein, stearin, soybean oil, and soybean meal; oleo chemicals; palm oil based bio-diesel and other renewable resources based energy; and refined products, including cooking oil, margarine, shortening, butter oil substitute, and fats. It also produces processed food products, such as instant noodles, as well as snack products and beverages. The company manages oil palm estates with a total area of 536,013 hectares in Indonesia. In addition, it offers treasury management, building management, business and management consultancy, telecommunication and multimedia, commercial and industrial real estate management, digital analytics; aerial manuring, construction, training, ship management, chartering, and technology product services. Further, the company provides IT consultancy, IT application design, development, and maintenance services; facilities for data center resources and other IT outsourced activities; and port loading, storage, packaging, and transportation service. Additionally, it engages in importing, marketing, and distributing palm oil products; cultivation of ornamental plants; wholesale trade; property investment activities; production and distribution of bottled ionised mineral water and fatty alcohol, acid, derivatives, and other chemical; shipping and logistics; vessels operation; office administration and dormant services; refinery operation; and sale of food and beverage products. The company was incorporated in 1996 and is based in Singapore.",Mr. Franky Oesman Widjaja,Consumer Defensive,SG,99800,65 6590 0800,No. 06-00 Golden Agri Plaza,Singapore,,118535,,0,https://financialmodelingprep.com/image-stock/GARPY.png,2012-08-03,True,False,True,False,False
