symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
KPELY,9.43,0.729182,1257,8308999018,0.49,8.43-11.7,-0.11,Keppel Corporation Limited,USD,,US4920513052,,Other OTC,PNK,Conglomerates,https://www.kepcorp.com,"Keppel Corporation Limited, an investment holding company, engages in the offshore and marine, property, infrastructure, and investment businesses in Singapore, China, Hong Kong, Brazil, and internationally. It constructs, fabricates, and repairs offshore production facilities and drilling rigs, power barges, specialized vessels, and other offshore production facilities; engineers, constructs, and fabricates platforms for the oil and gas sector; undertakes shipyard works and other general business activities; and procures equipment and materials for the construction of offshore production facilities. The company is also involved in the provision of offshore and marine-related, as well as self-elevating platforms owning and leasing services; sourcing, fabricating, and supply of steel components; ship repairing, shipbuilding, and conversion activities; ship owning business; chartering of ships, barges, and boats with the crew; property investment, management, and development activities; fund management business; golf club operations; hotel ownership and operation; development of residential properties; procurement of equipment and materials for the construction of offshore production facilities; development of district heating and cooling systems; power generation and supply, and general wholesale trade businesses; purchase and sale of gaseous fuels; distribution of IT products and retail sale of telecommunication products; and provision of fixed and other telecommunications services. In addition, it offers heavy-lift equipment and related services; project management and procurement, towage, financial, real estate investment trust management, and logistics and warehousing; and environmental infrastructure and solid waste treatment services, as well as develops renewable energy projects. The company was incorporated in 1968 and is based in Singapore.",Mr. Chin Hua  Loh CFA,Industrials,SG,17238,65 6270 6666,No. 18-01 Keppel Bay Tower,Singapore,,098632,,0,https://financialmodelingprep.com/image-stock/KPELY.png,1996-11-18,False,False,True,False,False
