symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
BYLB,78,0,100,73554000,2.88,70.0-87.5,-1,"Boyle Bancorp, Inc.",USD,,,,Other OTC,PNK,Banks—Regional,https://www.fnbky.com,"Boyle Bancorp, Inc. operates as the holding company for Farmers National Bank that provides a range of commercial and personal banking services in the United States. It offers checking and savings accounts, money market accounts, certificates of deposits, and IRAs; and auto, recreational vehicle, boat, ATVs/UTVs, CD, marketable security, construction, FHA, VA, home equity, and rural housing loans; fixed rate and adjustable-rate mortgages; business loans, including commercial real estate, multi-family dwellings, commercial construction, business equipment, and lines of credit; agriculture loans comprising farm equipment financing, real estate/farm improvement, operating, refinancing, and sweep loans/accounts; and equine loans consists of mare/stallion and farm financing. The company also provides automated clearing house, remote deposit capture, reorder checks, safe deposit boxes, wire transfer, and overdraft protection services, as well as debit and credit cards; and investment and wealth, brokerage, insurance, ATM, and online and mobile banking services. It operates 12 banking locations in Boyle, Casey, Garrard, Lincoln, and Mercer counties of Kentucky. Boyle Bancorp, Inc. was founded in 1879 and is based in Danville, Kentucky.",Mr. J. Martin Gibson,Financial Services,US,,859 236 2926,304 West Main Street,Danville,KY,40422,,0,https://financialmodelingprep.com/image-stock/BYLB.png,2008-05-23,True,False,True,False,False
