symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SLMXF,0.0041,1.362409,587,2234815,0,0.0041-0.0375,-0.0259,Slam Exploration Ltd.,USD,,,,Other OTC,PNK,Gold,https://www.slamexploration.com,"Slam Exploration Ltd., a resource company, engages in the acquisition, exploration, and development of exploration and evaluation properties in Canada. It primarily explores for gold, silver, base metal, and rare earth metals. The company's flagship project is the Menneval gold project that consists of 8 mineral claims comprising 580 claim units covering an area of 12,450 hectares situated in New Brunswick. The company also holds interest in Benjamin REE property; Birch Lake project; Eighteen Mile property; Jake Lee Gold property; McNair property; Mt. Blair Property; Mt. Victor property; and Flume Ridge Gold property, which comprises 76 claim units covering 1,717 hectares in 2 separate claims located in New Brunswick. In addition, it holds interests in Stephenson Lake Gold project; Wilson Brook Gold project; York Gold project; Gold Brook property; and Pug Hole property. Slam Exploration Ltd. was incorporated in 1996 and is headquartered in Miramichi, Canada.",Mr. Michael R. Taylor P.Geo,Basic Materials,CA,,506 623 8960,295 Hutchinson Drive,Miramichi,NB,E1V 6C7,,0,https://financialmodelingprep.com/image-stock/SLMXF.png,2009-07-10,True,False,False,False,False
