symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WNC,21.84,1.570342,450431,1026466896,0.32,15.35-30.1,0.07,Wabash National Corporation,USD,0000879526,US9295661071,929566107,New York Stock Exchange,NYSE,Farm & Heavy Construction Machinery,https://onewabash.com,"Wabash National Corporation designs, manufactures, and distributes engineered solutions for the transportation, logistics, and distribution industries primarily in the United States. The company operates through two segments, Transportation Solutions and Parts & Services. The Transportation Solutions segment provides dry van and platform trailers; refrigerated trailers; converter dollies; van bodies for dry-freight transportation; cutaway van bodies for commercial applications; service bodies; insulated van bodies; stake bodies; refrigerated truck bodies; and used trailers, as well as laminated hardwood oak flooring products. This segment also offers stainless steel and aluminum tank trailers for the dairy, food and beverage, oil, gas, and chemical end markets; dry bulk trailers; and fiberglass reinforced poly tank trailers. The Parts & Services segment provides aftermarket parts and services; aluminum and steel flatbed bodies, shelving for package delivery, partitions, roof racks, hitches, liftgates, and thermal solutions; and door repair and replacement, collision repair, and basic maintenance services. This segment also offers stainless steel storage tanks and silos, mixers, and processors for the dairy, food and beverage, pharmaceutical, chemical, craft brewing, and biotech end markets; and composite products, including truck bodies, overhead doors, and other industrial application products. The company offers its products under the Wabash, DuraPlate, DuraPlateHD, DuraPlate AeroSkirt, and AeroSkirt CX brands, as well as EcoNex brand. It distributes its products directly, as well as through its retail operations and independent dealers to truckload common carriers, leasing companies, private fleet carriers, less-than-truckload common carriers, and package carriers. The company was founded in 1985 and is headquartered in Lafayette, Indiana.",Mr. Brent L. Yeagy,Industrials,US,6900,765 771 5310,3900 McCarty Lane,Lafayette,IN,47905,0.87571,25.9657,https://financialmodelingprep.com/image-stock/WNC.png,1991-11-08,False,False,True,False,False
