symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
NEXA,5.41,1.45731,166126,716494990,0.189,4.135-7.7,-0.06,Nexa Resources S.A.,USD,0001713930,LU1701428291,L67359106,New York Stock Exchange,NYSE,Other Industrial Metals & Mining,https://www.nexaresources.com,"Nexa Resources S.A., together with its subsidiaries, engages in the zinc mining and smelting business. The company also produces zinc, silver, gold, copper cement, lead, sulfuric acid, sulfur dioxide, copper sulfate, and limestone deposits. It owns and operates five underground polymetallic mines, including three located in the Central Andes of Peru; and two located in the State of Minas Gerais in Brazil. The company also develops the Aripuanã project located in Mato Grosso, Brazil. It exports its products. The company was formerly known as VM Holding S.A. and changed its name to Nexa Resources S.A. in September 2017. The company was founded in 1956 and is based in Luxembourg, Luxembourg. Nexa Resources S.A. is a subsidiary of Votorantim S.A.",Mr. Juan Ignacio Rosado Gomez de La Torre,Basic Materials,LU,5760,352 28 26 3727,"37A, Avenue J.F. Kennedy",Luxembourg City,,1855,3.1363,10.6463,https://financialmodelingprep.com/image-stock/NEXA.png,2017-10-27,False,False,True,False,False
