symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
ARNGF,0.395,1.475662,252918,341463280,0,0.24-0.57,0.0051,Argonaut Gold Inc.,USD,,CA04016A1012,,Other OTC,PNK,Gold,https://www.argonautgold.com,"Argonaut Gold Inc. is a Canadian company engaged in gold mining, mine development, and mineral exploration activities at gold-bearing mineral properties in North America. Its primary assets include the El Castillo and San Agustin mines, which together form the El Castillo Complex located in Durango, Mexico; the La Colorada mine located in Sonora, Mexico; the Florida Canyon mine in Nevada, the United States; and the Cerro del Gallo project in Guanajuato, Mexico. The advanced exploration projects of the company include the San Antonio project in Baja California Sur, Mexico, the Cerro del Gallo project in the State of Guanajuato, Mexico, the Ana Paula project in the State of Guerrero, Mexico, and the Magino project in the Province of Ontario, Canada. The Company also holds several other exploration stage projects, all of which are located in North America. Argonaut Gold Inc. was founded in 2007 and is headquartered in Reno, Nevada.",Mr. Richard S. Young,Basic Materials,US,,775 284 4422,9600 Prototype Court,Reno,NV,89521,,0,https://financialmodelingprep.com/image-stock/ARNGF.png,2010-03-15,False,False,True,False,False
