symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
FMCB,942.01,0.13861,146,710686256,16.6,934.0-1088.0,-41.99,Farmers & Merchants Bancorp,USD,0001085913,US3077951040,307795104,Other OTC,PNK,Banks—Regional,https://www.fmbonline.com,"Farmers & Merchants Bancorp operates as the bank holding company for Farmers & Merchants Bank of Central California that provides various banking services to businesses and individuals. The company accepts various deposit instruments, including checking, savings, money market, time certificates of deposit, and individual retirement accounts. It also offers range of lending products comprising commercial, commercial and residential real estate, real estate construction, agribusiness, and consumer loans, as well as equipment leases and credit card services; commercial products, including term loans, lines of credit and other working capital financing, and letters of credit; and financing products, such as automobile financing, home improvement, and home equity lines of credit. In addition, the company provides various specialized services consisting of credit card programs for merchants, lockbox and other collection services, account reconciliation, investment sweep, online account access, and electronic funds transfers through domestic and international wire and automated clearinghouse; and online banking services. Further, it offers investment products, such as mutual funds and annuities. The company serves its customers through 29 full-service branches and 3 stand-alone automated teller machines in the mid Central Valley of California, including Sacramento, San Joaquin, Solano, Stanislaus, and Merced counties, as well as the east region of the San Francisco Bay Area comprising Napa, Alameda, and Contra Costa counties. Farmers & Merchants Bancorp was founded in 1916 and is headquartered in Lodi, California.",Mr. Kent A. Steinwert,Financial Services,US,374,209 367 2300,111 West Pine Street,Lodi,CA,95240,29.4843,1034.48,https://financialmodelingprep.com/image-stock/FMCB.png,1999-08-20,False,False,True,False,False
