symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
WABC,45.96,0.637054,121079,1224769656,1.76,35.52-63.86,1.97,Westamerica Bancorporation,USD,0000311094,US9570901036,957090103,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.westamerica.com,"Westamerica Bancorporation operates as a bank holding company for the Westamerica Bank that provides various banking products and services to individual and commercial customers. The company accepts various deposit products, including retail savings and checking accounts, as well as certificates of deposit. Its loan portfolio includes commercial, commercial and residential real estate, real estate construction, and consumer installment loans, as well as indirect automobile loans. It operates through 78 branch offices in 21 counties in Northern and Central California. The company was formerly known as Independent Bankshares Corporation and changed its name to Westamerica Bancorporation in 1983. The company was incorporated in 1972 and is headquartered in San Rafael, California.",Mr. David L. Payne,Financial Services,US,594,707 863 6000,1108 Fifth Avenue,San Rafael,CA,94901,48.7513,103.981,https://financialmodelingprep.com/image-stock/WABC.png,1980-03-17,False,False,True,False,False
