symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
BDVSY,28.36,0.533514,3581,4819611840,0.94,22.25-31.68,-0.435,The Bidvest Group Limited,USD,,US0888363092,088836101,Other OTC,PNK,Conglomerates,https://www.bidvest.co.za,"The Bidvest Group Limited operates in trading, services, and distribution businesses in South Africa and internationally. The company operates through Services, Branded Products, Freight, Automotive, Commercial Products, Financial Services, and Properties segments. It is involved in the online motor retailing and vehicle auctioneering activities; provision of road assistance, vehicle towing, tyre replacement/change, fuel top up, locksmith, and legal advice services; and manufacturing, distribution, and trading of consumer and industrial day-to-day branded products. The company also distributes electrical, cable and allied products, solutions, and services to wholesale, industrial, mining, contractor, construction, engineering, and retail sectors; and provides a range of banking, insurance, foreign exchange, fleet management, asset management, trade finance, financial emigration, wealth externalization, and other financial services for the corporate, business, and individual markets. In addition, it offers freight management services; terminal operations and support, international clearing and freight forwarding, integrated logistics, supply chain solutions, and marine and insurance services; a suite of services relating to office products, office automation, and office furniture; outsourced customer communication services; facilities management, security, travel, aviation, and allied services; and commercial, industrial, financial, automotive, freight, and logistics services, as well as supplies stationery, paper or printer cartridges, and packaging and data services. Further, the company manufactures, markets, and distributes healthcare products; develops, owns, and manages various properties; and provides professional property services, as well as engages in the food and distribution business. The Bidvest Group Limited was founded in 1988 and is headquartered in Johannesburg, South Africa.","Ms. Nompumelelo Thembekile Madisa B.COM(Hons), BSC (Econ.), MM",Industrials,ZA,128471,27 11 772 8700,Bidvest House,Johannesburg,,2196,,0,https://financialmodelingprep.com/image-stock/BDVSY.png,2001-11-21,False,False,True,False,False
