symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
STJO,0.055,0.123401,2401,733442,0,0.0411-0.17,-0.0405,"St. Joseph, Inc.",USD,,,,Other OTC,PNK,Shell Companies,,"St. Joseph, Inc., through its subsidiary, Staf*Tek Services, Inc., engages in the recruitment and placement of professional technical personnel, as well as finance and accounting personnel on a temporary and permanent basis primarily in the Tulsa, Oklahoma area. It provides its customers with employee candidates with information technology skills in areas ranging from multiple platform systems integration to end-user support, including specialists in programming, networking, systems integration, and database design, as well as help desk support comprising senior and entry level finance and accounting candidates. The company also offers computer training, online assessments, and certification in approximately 50 skill sets. It provides its services to a range of assignments from technical one-person assignments to major projects, such as Internet/Intranet development, desktop applications development, project management, enterprise systems development, SAP implementation, and mainframe projects. The company was formerly known as St. Joseph Energy, Inc. and changed its name to St. Joseph, Inc. in November 2003. St. Joseph, Inc. was founded in 1997 and is based in McKinney, Texas.",Mr. Gerald R. McIlhargey,Financial Services,US,1,469-534-8088,4205 Carmel Mountain Drive,McKinney,TX,75070,,0,https://financialmodelingprep.com/image-stock/STJO.png,2005-08-08,True,False,True,False,False
