symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
GGG,74.76,0.781195,631660,12633916082,0.94,60.98-87.94,0.29,Graco Inc.,USD,0000042888,US3841091040,384109104,New York Stock Exchange,NYSE,Specialty Industrial Machinery,https://www.graco.com,"Graco Inc. designs, manufactures, and markets systems and equipment used to move, measure, control, dispense, and spray fluid and powder materials worldwide. The company's Industrial segment offers proportioning systems to spray polyurethane foam and polyurea coatings; equipment that pumps, meters, mixes and dispenses sealant, adhesive, and composite materials; and gel-coat equipment, chop and wet-out systems, resin transfer molding systems and applicators, and precision dispensing solutions. It also provides liquid finishing equipment; paint circulating and supply pumps; paint circulating advanced control systems; plural component coating proportioners; spare parts and accessories; and powder finishing products to coat powder finishing on metals under the Gema and SAT brands. The company's Process segment offers pumps to move and dispense chemicals, water, wastewater, petroleum, food, lubricants, and other fluids; pressure valves used in the oil and natural gas industry, other industrial processes, and research facilities; and chemical injection pumping solutions for injection of chemicals into producing oil wells and pipelines. It also supplies pumps, hose reels, meters, valves, and accessories for fast oil change facilities, service garages, fleet service centers, automobile dealerships, auto parts stores, truck builders, and heavy equipment service centers; and systems, components, and accessories for the automatic lubrication of bearings, gears, and generators in industrial and commercial equipment, compressors, turbines, and on- and off-road vehicles. The company's Contractor segment offers sprayers to apply paint to walls and other structures; and viscous coatings to roofs, as well as markings on roads, parking lots, athletic fields, and floors. It sells its products through distributors, original equipment manufacturers, and home center channels; and directly to end-users. The company was incorporated in 1926 and is headquartered in Minneapolis, Minnesota.",Mr. Mark W. Sheahan,Industrials,US,4000,612 623 6000,88-11th Avenue Northeast,Minneapolis,MN,55413,6.59206,73.8021,https://financialmodelingprep.com/image-stock/GGG.png,1980-03-17,False,False,True,False,False
