symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
CUBI,34.71,1.643228,286593,1086127965,0,6.87-45.0,1.6,"Customers Bancorp, Inc.",USD,0001488813,US23204G1004,23204G100,New York Stock Exchange,NYSE,Banks—Regional,https://www.customersbank.com,"Customers Bancorp, Inc. operates as the bank holding company for Customers Bank that provides financial products and services to individual consumers, and small and middle market businesses. The company offers deposits products, including checking, savings, MMDA, and other deposits accounts. It offers loan products, including commercial mortgage warehouse loans, multi-family and commercial real estate loans, business banking, small business loans, equipment financing, residential mortgage loans, and installment loans. It also offers traditional banking activities, including mobile phone banking, internet banking, wire transfers, electronic bill payment, lock box services, remote deposit capture services, courier services, merchant processing services, cash vault, controlled disbursements, positive pay, cash management services, such as account reconciliation, collections, and sweep accounts. It operates 12 full-service branches, as well as limited production and administrative offices in Southeastern Pennsylvania, including Bucks, Berks, Chester, Philadelphia, and Delaware Counties; Harrisburg, Pennsylvania; Rye Brook and New York; Hamilton, New Jersey; Boston, Massachusetts; Providence, Rhode Island; Portsmouth, New Hampshire; Manhattan and Melville, New York; Washington D.C.; Chicago, Illinois; Dallas, Texas; Orlando, Florida; and Wilmington, North Carolina. Customers Bancorp, Inc. was founded in 1994 and is headquartered in West Reading, Pennsylvania.",Mr. Jay S. Sidhu,Financial Services,US,691,610 933 2000,701 Reading Avenue,West Reading,PA,19611,20.0874,48.0974,https://financialmodelingprep.com/image-stock/CUBI.png,2012-03-14,False,False,True,False,False
