symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
SRHBY,7.46,0.415966,1,1369484413,0.37,7.33-8.92,0.1638,StarHub Ltd,USD,,,,Other OTC,PNK,Telecom Services,https://www.starhub.com,"StarHub Ltd, an integrated info communications company, provides communications, entertainment, and digital solutions for individuals and corporations in Singapore. The company operates in four segments: Telecommunications, Cyber Security, High Security Assurance Product, and Regional Information Communication Technology. The company provides television subscription and broadcasting services; broadband access, high speed wholesale broadband, and information security systems integration services; security consultancy services; information security and network security surveillance services; petrol station retail and fuel logistics management solutions; hospital information systems solutions; business application solutions and related services; data center and business continuity services; healthcare information technology products and services; and healthcare information technology software, research and development, and support services. It also engages in computer systems integration, other professional, scientific, and technical activities; development and supply of data security products and components; provision of information security and network security surveillance services; sales of information technology security related products; implementation of information communication technology projects; and system integration, supply and implementation of hardware and software solutions, and provision of maintenance services. Further, the company is involved in the development and provision of software as a service application; provision of architecting ICT solutions and project management services; and investment holding and provision of management services. The company was incorporated in 1998 and is headquartered in Singapore. StarHub Ltd is a subsidiary of Asia Mobile Holdings Pte. Ltd.",Mr. Nikhil Oommen Jacob Eapen,Communication Services,SG,1717,65 6825 5000,67 Ubi Avenue 1,Singapore,,408942,,0,https://financialmodelingprep.com/image-stock/SRHBY.png,2010-10-15,True,False,False,False,False
