symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
TLK,24.24,0.204491,211873,24012677668,1.13,23.03-29.58,-0.01,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,USD,0001001807,US7156841063,715684106,New York Stock Exchange,NYSE,Telecom Services,https://www.telkom.co.id,"Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk provides telecommunications, informatics, and network services worldwide. The company's Mobile segment offers mobile voice, SMS, and mobile broadband services; and digital services, including financial services, video on demand, music, gaming, IoT, big data analytics, and digital advertising services. Its Consumer segment provides fixed voice and broadband services; and IPTV and related consumer digital services. The company's Enterprise segment offers ICT and digital platform that covers enterprise-grade connectivity services, including satellite, IT services, data center and cloud, and business process outsourcing services, as well as CPE trading and managed, cyber security, financial, big data, digital advertising, e-health, managed ATM, and professional services. Its Wholesale and International Business segment provides wholesale voice, managed, A2P SMS, IP transit and connectivity, data center and cloud, security, and value added and digital services; mobile network operator, mobile virtual network operator, and call center services; and tower and infrastructure services to other licensed operator companies and institutions. The company's Others segment offers digital services, such as digital platform, digital content, and e-commerce; and property management services. The company also provides building management and maintenance services, payment, business management consulting and capital venture, health insurance administration, tourism, directory information, telecommunication construction, and multimedia portal services; acts as a civil consultant and developer; and leases offices. As of December 31, 2020, it had approximately 9.1 million fixed wireline subscribers, including 8.0 million fixed broadband subscribers; and 169.5 million cellular subscribers, including 115.9 million mobile broadband subscribers. The company was founded in 1884 and is headquartered in Bandung, Indonesia.",Mr. Ririek  Adriansyah,Communication Services,ID,20879,62 22 452 1404,Jalan Japati No. 1,Bandung,,40133,38673,38699.4,https://financialmodelingprep.com/image-stock/TLK.png,1995-11-14,False,False,True,True,False
