symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
HTBI,20.8,0.657794,35318,361489440,0.4,18.02-30.79,0.26,"HomeTrust Bancshares, Inc.",USD,0001538263,US4378721041,437872104,NASDAQ Global Select,NASDAQ,Banks—Regional,https://www.htb.com,"HomeTrust Bancshares, Inc. operates as the bank holding company for HomeTrust Bank that provides a range of retail and commercial banking products and services. Its deposit products include savings, money market, and demand accounts, as well as certificates of deposit for individuals, businesses, and nonprofit organizations. The company's loan portfolio comprises retail consumer loans, such as one-to-four-family real estate lending, home equity lines of credit, construction and land/lots, indirect auto finance, and consumer lending; and commercial loans that include commercial real estate, construction and development, and commercial and industrial loans. It also provides small business administration loans, equipment finance leases, indirect automobile loans, and municipal leases; and cash management and online/mobile banking services. As of June 30, 2021, the company operated 41 offices in North Carolina, Upstate South Carolina, East Tennessee, and Southwest Virginia. HomeTrust Bancshares, Inc. was founded in 1926 and is headquartered in Asheville, North Carolina.",Mr. C. Hunter Westbrook,Financial Services,US,532,828 259 3939,10 Woodfin Street,Asheville,NC,28801,4.13357,30.4536,https://financialmodelingprep.com/image-stock/HTBI.png,2012-07-11,False,False,True,False,False
