symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
MGPI,102.87,0.952644,87187,2264703624,0.48,90.69-125.74,2.07,"MGP Ingredients, Inc.",USD,0000835011,US55303J1060,55303J106,NASDAQ Global Select,NASDAQ,Beverages—Wineries & Distilleries,https://www.mgpingredients.com,"MGP Ingredients, Inc., together with its subsidiaries, produces and supplies distilled spirits, branded spirits, and food ingredients. It operates through three segments: Distillery Products; Branded Spirits; and Ingredient Solutions. The Distillery Products segment provides food grade alcohol for beverage applications that include bourbon and rye whiskeys, as well as grain neutral spirits, including vodka and gin; and food-grade industrial alcohol, which is used as an ingredient in foods, personal care products, cleaning solutions, pharmaceuticals, and various other products. This segment also provides fuel-grade alcohol for blending with gasoline; distillers feed and related co-products, such as distillers feed and corn oil; and warehouse services, including barrel put away, storage, and retrieval services, as well as blending services. The Branded Spirits segment provides ultra-premium, premium, mid, and value branded distilled spirits. The Ingredient Solutions segment provides specialty wheat starches for food applications under the Fibersym, Resistant Starch, and FiberRite RW Resistant Starch names; specialty wheat proteins for food applications under the Arise and Proterra names; gluten-free textured pea proteins; commodity wheat starch for food and non-food applications; and commodity wheat proteins. The company sells its products directly or through distributors to manufacturers and processors of finished packaged goods or to bakeries primarily in the United States, the United Kingdom, Japan, Thailand, Mexico, and Canada. MGP Ingredients, Inc. was founded in 1941 and is headquartered in Atchison, Kansas.",Mr. David J. Colo,Consumer Defensive,US,690,913 367 1480,100 Commercial Street,Atchison,KS,66002,31.5779,123.078,https://financialmodelingprep.com/image-stock/MGPI.png,1988-10-21,False,False,True,False,False
