symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
KAJMY,16.265,0.756415,503,7879205285,0.5,8.97-16.93,0.19,Kajima Corporation,USD,,US4831112093,,Other OTC,PNK,Engineering & Construction,https://www.kajima.co.jp,"Kajima Corporation engages in civil engineering, building construction, and real estate development and other businesses worldwide. It provides procurement and construction services comprising sale and lease of construction equipment and materials, and subcontracting for various construction projects; ground improvement, foundation construction, and soil remediation; paving of roads, bridges, airports, etc., as well as manufacture and sale of paving materials; ocean port and coastal protection work, and geological surveying; calculation and preparation of construction plans; environmental and consulting work focused on water and waste; construction machinery manufacturing; repair and reinforcement work for civil engineering structures, and sale of repair materials; and integrated facility construction, and renovation services. The company also offers building management services; leasing and operational management services of real estate, and hotel management; and brokerage and appraisal services of real estate. In addition, it provides travel agency, product sales, and business services; temporary staffing and human resources placement, and events planning services; planning of construction projects, and building and equipment leasing; design, operation, and management of information communication technology infrastructure and various computer systems; collection, transportation, and processing of waste; public relations and advertising planning and production, as well as video production services; and real estate asset management and consulting, as well as buying, selling, and brokerage of beneficial interests of a trust. Further, the company offers book publishing; hotel, golf course, and ski resort services; and architectural and civil engineering design, engineering, greening landscaping, mountain forest management, and agency handling services of property, casualty, and life insurance. The company was founded in 1840 and is headquartered in Tokyo, Japan.",Mr. Hiromasa  Amano,Industrials,JP,19396,81 3 5544 1111,"3-1, Motoakasaka 1-chome",Tokyo,,107-8388,,0,https://financialmodelingprep.com/image-stock/KAJMY.png,2011-04-06,False,False,True,False,False
