symbol,price,beta,volAvg,mktCap,lastDiv,range,changes,companyName,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,image,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
DSBX,16.5,-0.121316,493,228160350,0,15.76-19.5,-0.5,Dogwood State Bank,USD,,,,Other OTC,PNK,Banks—Regional,https://www.dogwoodstatebank.com,"Dogwood State Bank provides banking products and services for businesses, business owners, professionals, and their employees in North Carolina. It offers personal and business checking accounts; savings accounts; money market accounts; individual retirement accounts; and certificates of deposit. The company also provides business financing services, including business lines of credit and business term loans; personal lines of credit; overdraft protection services; credit cards; home equity lines; personal loans comprising automobile and truck loans, boat and RV loans, and boat slip financing services; and real estate loans, such as home construction loans, home improvement loans, investment rental homes, residential lot loans, residential second mortgage loans, and home equity lines. In addition, it offers lending services to small businesses; and treasury management services. The company provides its products and services through its digital offerings and branch offices in Charlotte, Greenville, Morehead City, Raleigh, Sanford, and Wilmington. The company was formerly known as Sound Bank and changed its name to Dogwood State Bank in September 2019. Dogwood State Bank was founded in 2001 and is headquartered in Raleigh, North Carolina.",Mr. Steven W. Jones,Financial Services,US,,833 349 3226,5401 Six Forks Road,Raleigh,NC,27609,,0,https://financialmodelingprep.com/image-stock/DSBX.png,2006-01-25,True,False,False,False,False
